SKU,Annual_Demand,Unit_Cost_x,Annual_Consumption_Value,ABC_Category,Avg_Daily_Demand,Demand_Std_Dev,Supplier_ID,Lead_Time_Days_x,Supplier_Reliability,MOQ,Z_Value,Safety_Stock,Reorder_Point,Product_Category,Unit_Cost_y,Lead_Time_Days_y,Ordering_Cost,Holding_Cost_Per_Unit_Year,EOQ,Supply_Risk,Profit_Impact,Supply_Risk_Score,Profit_Impact_Score,Kraljic_Category,Inventory_Policy
Product_1887,14747.334232505675,137.77,2031740.237212307,C,107.64477541974945,115.74585933463815,SUP_0946,4,8.39,180,1.28,297.0,728.0,Category_007,137.77,4,3789,31.54,1883.0,91.61,2031740.237212307,0.9341237113402062,0.05933835485019113,Bottleneck,Maintain Higher Safety Stock
Product_0311,3651.4491606228094,555.92,2029913.617373432,C,26.26941842174683,54.84449179436841,SUP_1225,9,46.99,334,1.28,211.0,448.0,Category_024,555.92,9,1150,10.44,897.0,53.01,2029913.617373432,0.5361855670103093,0.059285007176019804,Bottleneck,Maintain Higher Safety Stock
Product_0676,2466.734201013334,817.38,2016259.201224279,C,145.10201182431376,169.97312938658544,SUP_1135,9,37.73,151,1.28,653.0,1959.0,Category_011,817.38,9,3032,41.85,598.0,62.27,2016259.201224279,0.6316494845360825,0.05888622066980663,Bottleneck,Maintain Higher Safety Stock
Product_1004,11871.79674501893,164.43,1952079.5387834627,C,456.6075671161127,441.16978110314665,SUP_0770,8,55.62,251,1.28,1598.0,5251.0,Category_006,164.43,8,2050,331.69,384.0,44.38,1952079.5387834627,0.4472164948453608,0.057011809997454185,Non-Critical,Automated Replenishment
Product_0120,12957.072123848135,150.63,1951723.7740152446,C,152.43614263350747,324.32945354461935,SUP_0851,7,83.46,65,1.28,1099.0,2167.0,Category_021,150.63,7,880,73.14,559.0,16.540000000000006,1951723.7740152446,0.16020618556701038,0.057001419645541535,Non-Critical,Automated Replenishment
Product_0636,3647.788826281072,533.3,1945365.7810556956,C,110.53905534185067,146.54920381190468,SUP_0960,10,46.22,361,1.28,594.0,1700.0,Category_007,533.3,10,2389,102.05,414.0,53.78,1945365.7810556956,0.5441237113402062,0.056815730138852244,Bottleneck,Maintain Higher Safety Stock
Product_0131,3142.868544784242,618.48,1943801.3375781581,C,38.800846231904224,53.250662769646425,SUP_1190,9,49.3,352,1.28,205.0,555.0,Category_021,618.48,9,5470,18.71,1356.0,50.7,1943801.3375781581,0.5123711340206186,0.056770039503547136,Bottleneck,Maintain Higher Safety Stock
Product_2132,15691.272685885657,123.63,1939912.0421560437,C,99.94441201201056,261.92747667467546,SUP_0836,8,47.11,68,1.28,949.0,1749.0,Category_009,123.63,8,1390,73.71,770.0,52.89,1939912.0421560437,0.5349484536082475,0.05665644998671436,Bottleneck,Maintain Higher Safety Stock
Product_2016,13411.688243656872,143.56,1925381.9642593807,C,1219.2443857869885,745.4032849259041,SUP_0718,10,51.17,512,1.28,3018.0,15211.0,Category_005,143.56,10,5520,402.35,607.0,48.83,1925381.9642593807,0.49309278350515456,0.05623208918387074,Non-Critical,Automated Replenishment
Product_0297,8171.238166468247,235.34,1923019.1900966372,C,106.11997618789931,395.27174156019504,SUP_0859,9,63.77,204,1.28,1518.0,2474.0,Category_015,235.34,9,1537,120.38,457.0,36.23,1923019.1900966372,0.36319587628865974,0.05616308275818115,Non-Critical,Automated Replenishment
Product_0185,12013.232782890349,158.65,1905899.381005554,C,222.4672737572287,290.4390221775564,SUP_0862,4,46.53,122,1.28,744.0,1634.0,Category_007,158.65,4,5888,66.49,1459.0,53.47,1905899.381005554,0.5409278350515464,0.05566308709524736,Bottleneck,Maintain Higher Safety Stock
Product_0890,3370.0,559.39,1885144.3,C,153.1818181818182,199.22197152772569,SUP_1015,9,44.93,272,1.28,766.0,2145.0,Category_023,559.39,9,1834,116.36,326.0,55.07,1885144.3,0.5574226804123712,0.055056920844712386,Bottleneck,Maintain Higher Safety Stock
Product_1448,10532.362176229353,178.75,1882659.7390009968,C,376.1557920081912,475.489935843409,SUP_0734,5,99.0,881,1.28,1361.0,3242.0,Category_019,178.75,5,810,284.08,246.0,1.0,1882659.7390009968,0.0,0.054984357551676424,Non-Critical,Automated Replenishment
Product_0993,8220.646666038157,227.57,1870772.5617903036,C,117.43780951483082,194.51109039201472,SUP_0985,7,79.09,707,1.28,659.0,1482.0,Category_028,227.57,7,3585,34.87,1301.0,20.909999999999997,1870772.5617903036,0.20525773195876285,0.05463718446006948,Non-Critical,Automated Replenishment
Product_0154,1113.9779855875195,1662.04,1851475.9711658808,C,185.6629975979199,113.02269388621806,SUP_1077,2,58.63,360,1.28,205.0,577.0,Category_021,1662.04,2,2951,106.0,250.0,41.37,1851475.9711658808,0.41618556701030923,0.054073614412629784,Non-Critical,Automated Replenishment
Product_0486,5345.679602573105,345.59,1847413.413853239,C,64.40577834425427,182.10476798343245,SUP_1049,8,52.95,605,1.28,660.0,1176.0,Category_013,345.59,8,4010,48.34,942.0,47.05,1847413.413853239,0.47474226804123704,0.05395496466449686,Non-Critical,Automated Replenishment
Product_1569,6608.449828903029,276.23,1825452.096237884,C,254.1711472655011,186.56191379058097,SUP_0891,7,93.79,202,1.28,632.0,2412.0,Category_019,276.23,7,3132,157.33,513.0,6.209999999999994,1825452.096237884,0.0537113402061855,0.053313569453746046,Non-Critical,Automated Replenishment
Product_1888,17102.383000367285,106.34,1818667.4082590572,C,551.6897742053962,1232.8695050518443,SUP_0728,3,51.55,225,1.28,2734.0,4390.0,Category_007,106.34,3,5146,190.11,963.0,48.45,1818667.4082590572,0.48917525773195875,0.053115418028941944,Non-Critical,Automated Replenishment
Product_0648,7711.736902786069,235.5,1816114.0406061192,C,385.5868451393034,188.92269009002342,SUP_0945,11,68.84,253,1.28,803.0,5045.0,Category_005,235.5,11,3552,99.77,742.0,31.159999999999997,1816114.0406061192,0.3109278350515463,0.05304084519080151,Non-Critical,Automated Replenishment
Product_0276,4413.232311997703,410.18,1810219.6297352177,C,78.80771985710183,131.60819809016195,SUP_0900,5,62.62,203,1.28,377.0,772.0,Category_021,410.18,5,3639,119.51,519.0,37.38,1810219.6297352177,0.3750515463917526,0.052868694914164634,Non-Critical,Automated Replenishment
Product_0792,2382.024460467886,750.02,1786565.9858401238,C,18.3232650805222,26.408452808776424,SUP_1236,14,78.1,380,1.28,127.0,384.0,Category_001,750.02,14,2469,19.36,780.0,21.900000000000006,1786565.9858401238,0.21546391752577326,0.05217787416393283,Non-Critical,Automated Replenishment
Product_0414,11820.390212857577,149.66,1769039.599256265,C,537.290464220799,726.8872047278198,SUP_0733,2,51.85,274,1.28,1316.0,2391.0,Category_019,149.66,2,972,233.77,314.0,48.15,1769039.599256265,0.48608247422680406,0.05166600412892207,Non-Critical,Automated Replenishment
Product_0649,8676.689209024857,203.63,1766834.2236337315,C,667.4376314634505,642.212640382129,SUP_0774,4,59.37,464,1.28,1645.0,4315.0,Category_005,203.63,4,3972,322.52,463.0,40.63,1766834.2236337315,0.40855670103092784,0.05160159463460236,Non-Critical,Automated Replenishment
Product_0767,4415.15965299868,399.82,1765269.1324619323,C,32.2274427226181,24.88983511443475,SUP_1043,14,71.76,30,1.28,120.0,572.0,Category_001,399.82,14,2588,45.14,712.0,28.239999999999995,1765269.1324619323,0.28082474226804116,0.051555885082946014,Non-Critical,Automated Replenishment
Product_0248,9061.301849506573,194.71,1764326.083117425,C,58.08526826606778,146.35483083137444,SUP_0979,8,32.07,554,1.28,530.0,995.0,Category_007,194.71,8,3291,42.03,1192.0,67.93,1764326.083117425,0.6900000000000001,0.05152834268573367,Bottleneck,Maintain Higher Safety Stock
Product_1462,5381.463367258481,326.95,1759469.4479251604,C,358.7642244838988,409.5432504970859,SUP_0937,14,43.17,87,1.28,1962.0,6985.0,Category_019,326.95,14,3210,203.37,413.0,56.83,1759469.4479251604,0.5755670103092784,0.05138650135329447,Bottleneck,Maintain Higher Safety Stock
Product_1330,1191.4818296048034,1464.94,1745449.3914612606,C,79.43212197365355,31.272563794089134,SUP_1255,7,57.93,118,1.28,106.0,663.0,Category_019,1464.94,7,4366,34.85,547.0,42.07,1745449.3914612606,0.4234020618556701,0.05097703607311866,Non-Critical,Automated Replenishment
Product_0872,1800.0,966.55,1739790.0,C,100.0,179.1483118733158,SUP_1102,2,55.14,398,1.28,325.0,525.0,Category_023,966.55,2,3079,49.58,473.0,44.86,1739790.0,0.4521649484536082,0.05081174969811179,Non-Critical,Automated Replenishment
Product_0729,1735.0713697071244,998.79,1732971.9333497786,C,34.701427394142485,24.856172550287397,SUP_1290,6,5.18,466,1.28,78.0,287.0,Category_001,998.79,6,1654,16.44,591.0,94.82,1732971.9333497786,0.9672164948453608,0.05061262342651804,Bottleneck,Maintain Higher Safety Stock
Product_0231,4352.598072117347,394.23,1715924.737970822,C,98.92268345721244,246.18512028539442,SUP_1138,10,55.04,333,1.28,997.0,1987.0,Category_007,394.23,10,3208,33.57,913.0,44.96,1715924.737970822,0.45319587628865976,0.05011474849641133,Non-Critical,Automated Replenishment
Product_0885,9450.0,181.48,1714986.0,C,590.625,1105.021681536913,SUP_0604,4,68.44,136,1.28,2829.0,5192.0,Category_023,181.48,4,3403,350.01,429.0,31.560000000000002,1714986.0,0.3150515463917526,0.05008733201579843,Non-Critical,Automated Replenishment
Product_0886,3162.7960223683863,538.62,1703545.1935680602,C,166.46294854570453,305.0513794034357,SUP_0761,10,56.88,141,1.28,1235.0,2900.0,Category_023,538.62,10,1544,380.11,161.0,43.12,1703545.1935680602,0.4342268041237113,0.04975319548623781,Non-Critical,Automated Replenishment
Product_0439,6069.917288492212,279.89,1698909.149876085,C,104.65374635331399,156.69923716418103,SUP_0999,3,70.16,410,1.28,348.0,662.0,Category_012,279.89,3,2051,65.86,615.0,29.840000000000003,1698909.149876085,0.297319587628866,0.049617796678527594,Non-Critical,Automated Replenishment
Product_1292,2406.892206276094,703.17,1692454.3926871608,C,85.96043593843193,76.17269862572682,SUP_1057,5,48.25,815,1.28,219.0,649.0,Category_019,703.17,5,2222,72.35,385.0,51.75,1692454.3926871608,0.5231958762886598,0.04942928110673691,Bottleneck,Maintain Higher Safety Stock
Product_0958,19558.342132037797,85.68,1675758.7538729985,C,1629.861844336483,2731.1627203194726,SUP_0600,11,96.57,1035,1.28,11595.0,29524.0,Category_005,85.68,11,957,307.43,349.0,3.430000000000007,1675758.7538729985,0.025051546391752652,0.04894167362510103,Non-Critical,Automated Replenishment
Product_0604,3328.879144956833,503.26,1675291.7184909757,C,123.29182018358641,117.59204705505975,SUP_0994,7,81.84,242,1.28,399.0,1263.0,Category_001,503.26,7,3417,82.99,524.0,18.159999999999997,1675291.7184909757,0.17690721649484534,0.048928033539267966,Non-Critical,Automated Replenishment
Product_2090,3919.4512072628877,423.78,1660985.0326138665,C,122.48285022696524,211.03193931888774,SUP_0930,11,59.01,132,1.28,896.0,2244.0,Category_009,423.78,11,3957,88.02,594.0,40.99,1660985.0326138665,0.4122680412371134,0.0485101970522223,Non-Critical,Automated Replenishment
Product_0559,8782.279175710059,188.76,1657743.0172070307,C,627.3056554078613,624.0799026059157,SUP_0783,6,88.14,71,1.28,1957.0,5721.0,Category_030,188.76,6,5026,301.92,541.0,11.86,1657743.0172070307,0.11195876288659792,0.04841551178827115,Non-Critical,Automated Replenishment
Product_0400,4066.569620585261,407.09,1655459.8268440538,C,156.4065238686639,98.32749769545967,SUP_1021,6,80.88,333,1.28,309.0,1248.0,Category_030,407.09,6,862,66.56,325.0,19.120000000000005,1655459.8268440538,0.18680412371134025,0.0483488296615566,Non-Critical,Automated Replenishment
Product_1724,9999.929177331673,165.51,1655088.2781401651,C,71.94193652756599,160.8736561197924,SUP_1055,13,68.01,446,1.28,743.0,1679.0,Category_003,165.51,13,1784,24.46,1208.0,31.989999999999995,1655088.2781401651,0.3194845360824741,0.04833797832907242,Non-Critical,Automated Replenishment
Product_1809,4407.759840655453,373.77,1647488.3956417888,C,86.4266635422638,40.16494268016431,SUP_1126,2,68.7,366,1.28,73.0,246.0,Category_007,373.77,2,3132,20.01,1175.0,31.299999999999997,1647488.3956417888,0.3123711340206185,0.048116018594137416,Non-Critical,Automated Replenishment
Product_0583,9258.037852784391,176.58,1634784.3240446679,C,144.65684144975612,161.21194231760748,SUP_0894,8,26.7,236,1.28,584.0,1742.0,Category_032,176.58,8,4905,84.23,1039.0,73.3,1634784.3240446679,0.7453608247422681,0.0477449875466318,Bottleneck,Maintain Higher Safety Stock
Product_0005,2587.7323536661775,629.76,1629650.3270448118,C,215.6443628055148,258.8715438455716,SUP_0992,11,55.12,649,1.28,1099.0,3472.0,Category_005,629.76,11,2696,99.25,375.0,44.88,1629650.3270448118,0.45237113402061857,0.04759504567404514,Non-Critical,Automated Replenishment
Product_0050,8747.956261336261,185.45,1622308.4886648096,C,203.4408432868898,244.7252467416531,SUP_0940,7,76.96,496,1.28,829.0,2254.0,Category_005,185.45,7,3592,50.57,1115.0,23.040000000000006,1622308.4886648096,0.22721649484536088,0.04738062229301142,Non-Critical,Automated Replenishment
Product_0040,2317.9334371629616,695.94,1613142.5962591916,C,85.84938656159117,66.43514511613152,SUP_1048,6,99.0,618,1.28,209.0,725.0,Category_011,695.94,6,4751,97.17,477.0,1.0,1613142.5962591916,0.0,0.04711292617412691,Non-Critical,Automated Replenishment
Product_0683,1646.8629755129161,977.61,1609989.713491182,C,65.87451902051664,69.96245299198635,SUP_1243,4,97.79,286,1.28,180.0,444.0,Category_011,977.61,4,5787,26.4,850.0,2.2099999999999937,1609989.713491182,0.012474226804123646,0.04702084408948704,Non-Critical,Automated Replenishment
Product_0603,6507.223763567167,245.17,1595376.0501137623,C,144.60497252371482,127.75064196875556,SUP_0892,8,63.74,685,1.28,463.0,1620.0,Category_001,245.17,8,3083,127.46,562.0,36.26,1595376.0501137623,0.3635051546391752,0.04659404211585464,Non-Critical,Automated Replenishment
Product_0695,2303.4493912597914,685.55,1579129.7301781499,C,65.81283975027975,105.65401451819575,SUP_1322,3,57.68,226,1.28,235.0,433.0,Category_001,685.55,3,3969,14.93,1107.0,42.32,1579129.7301781499,0.42597938144329894,0.04611955729752382,Non-Critical,Automated Replenishment
Product_0795,2288.5410342329556,688.14,1574836.627297066,C,18.455976082523836,26.35681490190821,SUP_1304,2,62.66,171,1.28,48.0,85.0,Category_001,688.14,2,5275,11.43,1454.0,37.34,1574836.627297066,0.374639175257732,0.04599417430933451,Non-Critical,Automated Replenishment
Product_1638,6518.23070157085,241.31,1572914.2505960618,C,114.35492458896229,143.923037986903,SUP_1000,8,89.66,86,1.28,522.0,1437.0,Category_019,241.31,8,5760,44.37,1301.0,10.340000000000003,1572914.2505960618,0.09628865979381446,0.04593802999090705,Non-Critical,Automated Replenishment
Product_0635,12897.167897916692,121.04,1561073.2023638363,C,992.089838301284,1629.2276576327733,SUP_0746,12,83.23,670,1.28,7225.0,19131.0,Category_007,121.04,12,4317,329.19,582.0,16.769999999999996,1561073.2023638363,0.16257731958762883,0.04559220412747577,Non-Critical,Automated Replenishment
Product_0469,11357.580470393063,135.63,1540428.639199411,C,252.39067711984583,423.4333766937614,SUP_0753,2,99.0,183,1.28,767.0,1272.0,Category_005,135.63,2,3482,241.1,573.0,1.0,1540428.639199411,0.0,0.044989265625623456,Non-Critical,Automated Replenishment
Product_1140,4120.345751956877,373.58,1539278.7660160502,C,100.49623785260677,212.69740216005067,SUP_0993,12,15.93,132,1.28,944.0,2150.0,Category_009,373.58,12,4555,102.44,606.0,84.07,1539278.7660160502,0.8563917525773196,0.044955682797593925,Bottleneck,Maintain Higher Safety Stock
Product_0543,2298.0,669.4,1538281.2,C,82.07142857142857,51.92439558765087,SUP_1196,2,48.77,739,1.28,94.0,259.0,Category_032,669.4,2,5385,31.34,889.0,51.23,1538281.2,0.5178350515463918,0.04492654820392751,Bottleneck,Maintain Higher Safety Stock
Product_1791,13648.89921282517,111.09,1516256.2135527483,C,853.0562008015731,497.1966828758152,SUP_0688,8,32.18,577,1.28,1801.0,8626.0,Category_006,111.09,8,3298,345.48,511.0,67.82,1516256.2135527483,0.6888659793814432,0.04428329350165766,Bottleneck,Maintain Higher Safety Stock
Product_1890,7325.430414973896,205.52,1505522.4588854352,C,221.98273984769384,289.3796492860486,SUP_1035,3,68.0,88,1.28,642.0,1308.0,Category_007,205.52,3,1769,52.43,704.0,32.0,1505522.4588854352,0.31958762886597936,0.04396980689955255,Non-Critical,Automated Replenishment
Product_0907,2868.152244785276,522.14,1497577.013092184,C,68.28933916155418,60.98897754071589,SUP_1095,5,45.29,154,1.28,175.0,517.0,Category_023,522.14,5,2700,61.31,503.0,54.71,1497577.013092184,0.5537113402061856,0.04373775475366908,Bottleneck,Maintain Higher Safety Stock
Product_0436,1359.6107571429343,1100.3,1495979.7160843706,C,226.60179285715571,208.51156257592856,SUP_1052,6,99.0,307,1.28,654.0,2014.0,Category_013,1100.3,6,1519,195.73,146.0,1.0,1495979.7160843706,0.0,0.0436911046086777,Non-Critical,Automated Replenishment
Product_2071,2642.805845281437,564.04,1490648.2089725416,C,61.46060105305668,137.99107611985343,SUP_1166,10,81.68,561,1.28,559.0,1174.0,Category_009,564.04,10,3318,32.75,732.0,18.319999999999993,1490648.2089725416,0.17855670103092777,0.04353539431899909,Non-Critical,Automated Replenishment
Product_1790,20425.58695806584,72.68,1484531.6601122255,C,1201.5051151803436,724.1152268544781,SUP_0622,5,63.5,866,1.28,2073.0,8081.0,Category_006,72.68,5,4703,235.53,904.0,36.5,1484531.6601122255,0.36597938144329895,0.04335675635136699,Non-Critical,Automated Replenishment
Product_0939,3529.632726588307,420.48,1484139.9688758512,C,130.72713802178916,127.86318951255922,SUP_0911,12,72.94,523,1.28,567.0,2136.0,Category_005,420.48,12,3487,159.59,393.0,27.060000000000002,1484139.9688758512,0.268659793814433,0.04334531674252822,Non-Critical,Automated Replenishment
Product_0909,6925.279388802763,213.99,1481940.5364099033,C,494.6628134859116,520.7379653987571,SUP_0853,13,99.0,314,1.28,2404.0,8835.0,Category_023,213.99,13,1630,127.75,421.0,1.0,1481940.5364099033,0.0,0.043281080822136886,Non-Critical,Automated Replenishment
Product_0964,13198.131445800094,111.85,1476211.0022127405,C,216.36281058688678,630.9970295368975,SUP_0666,13,43.84,317,1.28,2913.0,5726.0,Category_005,111.85,13,1069,349.08,285.0,56.16,1476211.0022127405,0.568659793814433,0.043113745880843386,Bottleneck,Maintain Higher Safety Stock
Product_1413,10681.4141717072,138.11,1475210.1112544816,C,288.6868695056,319.5266134492424,SUP_0808,14,45.85,2321,1.28,1531.0,5573.0,Category_019,138.11,14,3058,93.2,838.0,54.15,1475210.1112544816,0.547938144329897,0.043084514179979404,Bottleneck,Maintain Higher Safety Stock
Product_0212,11460.691587812647,128.65,1474417.9727720972,C,337.07916434743083,410.69694994256844,SUP_0796,11,48.88,646,1.28,1744.0,5452.0,Category_007,128.65,11,4256,161.04,779.0,51.12,1474417.9727720972,0.516701030927835,0.04306137923708793,Bottleneck,Maintain Higher Safety Stock
Product_1180,1850.1320763373058,793.83,1468690.3461588435,C,34.90815238372275,29.363040003017215,SUP_1273,11,21.69,271,1.28,125.0,509.0,Category_003,793.83,11,875,25.15,359.0,78.31,1468690.3461588435,0.7970103092783506,0.04289410000807932,Bottleneck,Maintain Higher Safety Stock
Product_1471,10508.877695813317,137.64,1446441.9260517447,C,309.08463811215637,341.44402670953764,SUP_0800,11,68.2,499,1.28,1450.0,4850.0,Category_019,137.64,11,5118,207.51,720.0,31.799999999999997,1446441.9260517447,0.3175257731958762,0.04224431977387844,Non-Critical,Automated Replenishment
Product_1718,3632.5918628479744,387.62,1408065.257877132,C,37.067263906611984,77.97273422926202,SUP_1153,3,46.8,460,1.28,173.0,285.0,Category_003,387.62,3,2059,12.37,1100.0,53.2,1408065.257877132,0.5381443298969073,0.04112350309052245,Bottleneck,Maintain Higher Safety Stock
Product_0593,3862.0136140401364,359.67,1389050.436561816,C,148.53898515538987,277.7521949993926,SUP_0935,5,51.61,197,1.28,795.0,1538.0,Category_032,359.67,5,1166,82.99,330.0,48.39,1389050.436561816,0.4885567010309278,0.040568162307308295,Non-Critical,Automated Replenishment
Product_2026,3206.624473059987,430.61,1380804.564344361,C,188.62496900352863,149.5537257747456,SUP_0965,11,42.15,254,1.28,635.0,2710.0,Category_005,430.61,11,2257,140.34,322.0,57.85,1380804.564344361,0.5860824742268042,0.04032733600346936,Bottleneck,Maintain Higher Safety Stock
Product_0957,13590.49677598775,101.06,1373455.604181322,C,191.41544754912326,189.0847869349488,SUP_0813,2,73.64,71,1.28,343.0,726.0,Category_005,101.06,2,4510,132.14,964.0,26.36,1373455.604181322,0.26144329896907215,0.0401127046259205,Non-Critical,Automated Replenishment
Product_0386,3165.036118104412,433.73,1372771.1155054267,C,158.25180590522058,118.40257794884215,SUP_0949,5,90.75,611,1.28,339.0,1131.0,Category_030,433.73,5,4409,110.86,502.0,9.25,1372771.1155054267,0.08505154639175257,0.04009271366881029,Non-Critical,Automated Replenishment
Product_1680,1305.689075548137,1048.46,1368962.7681491997,C,6.528445377740685,13.712994993235444,SUP_1490,13,70.45,657,1.28,64.0,149.0,Category_021,1048.46,13,5894,4.85,1782.0,29.549999999999997,1368962.7681491997,0.29432989690721645,0.03998148829527206,Non-Critical,Automated Replenishment
Product_0743,4251.361298457491,318.22,1352868.192395143,C,62.520019094963104,110.49277782811129,SUP_1132,14,39.01,228,1.28,530.0,1406.0,Category_001,318.22,14,5421,22.29,1439.0,60.99,1352868.192395143,0.6184536082474227,0.03951143526892266,Bottleneck,Maintain Higher Safety Stock
Product_1339,1186.383507857329,1130.92,1341704.8367060106,C,91.26026983517916,18.413836056995184,SUP_1260,2,69.47,418,1.28,34.0,217.0,Category_019,1130.92,2,3698,45.68,439.0,30.53,1341704.8367060106,0.30443298969072163,0.03918540187692294,Non-Critical,Automated Replenishment
Product_0238,2458.9303526411154,540.38,1328756.783960206,C,94.57424433235059,109.63456971999285,SUP_1092,7,46.82,86,1.28,372.0,1035.0,Category_007,540.38,7,3356,75.85,467.0,53.18,1328756.783960206,0.537938144329897,0.03880724519410618,Bottleneck,Maintain Higher Safety Stock
Product_0186,1611.2627733675713,824.27,1328115.566203688,C,57.545099048841834,101.90887065821622,SUP_1080,11,48.32,372,1.28,433.0,1066.0,Category_007,824.27,11,4769,47.58,569.0,51.68,1328115.566203688,0.5224742268041237,0.038788517993612916,Bottleneck,Maintain Higher Safety Stock
Product_0041,1213.0887203075918,1093.51,1326524.6465435547,C,110.28079275523561,70.00619465651108,SUP_1200,2,83.23,158,1.28,127.0,348.0,Category_011,1093.51,2,2817,42.53,401.0,16.769999999999996,1326524.6465435547,0.16257731958762883,0.03874205410339599,Non-Critical,Automated Replenishment
Product_0590,4070.3456179131736,325.57,1325182.4228239919,C,162.81382471652694,91.443685048629,SUP_1022,9,46.51,380,1.28,352.0,1818.0,Category_032,325.57,9,1278,95.87,330.0,53.49,1325182.4228239919,0.5411340206185568,0.03870285354719249,Bottleneck,Maintain Higher Safety Stock
Product_2018,1646.4279971255996,803.1,1322246.324491569,C,117.60199979468568,116.59958872807945,SUP_1121,4,59.12,331,1.28,299.0,770.0,Category_005,803.1,4,1169,78.76,222.0,40.88,1322246.324491569,0.4111340206185567,0.038617102799368835,Non-Critical,Automated Replenishment
Product_0904,6505.49728588198,202.07,1314565.8365581718,C,85.5986484984471,157.44027572377,SUP_0955,5,79.92,266,1.28,451.0,879.0,Category_023,202.07,5,4411,45.13,1128.0,20.08,1314565.8365581718,0.19670103092783503,0.03839278892790668,Non-Critical,Automated Replenishment
Product_1185,6911.854701323251,190.08,1313805.3416275235,C,329.13593815825004,307.9010257892038,SUP_0793,10,53.79,172,1.28,1247.0,4539.0,Category_030,190.08,10,1858,322.11,283.0,46.21,1313805.3416275235,0.4660824742268041,0.03837057815645565,Non-Critical,Automated Replenishment
Product_1320,764.2600668026462,1717.79,1312838.3001529176,C,54.590004771617586,45.91664311300116,SUP_1298,7,99.0,39,1.28,156.0,539.0,Category_019,1717.79,7,1120,20.27,291.0,1.0,1312838.3001529176,0.0,0.03834233505277339,Non-Critical,Automated Replenishment
Product_2009,3000.0,435.02,1305060.0,C,1000.0,1000.0,SUP_0867,8,75.46,52,1.28,3621.0,11621.0,Category_005,435.02,8,3253,362.46,233.0,24.540000000000006,1305060.0,0.2426804123711341,0.0381151645089452,Non-Critical,Automated Replenishment
Product_1896,2217.53786509855,586.94,1301561.674540943,C,36.353079755713935,47.33194426031178,SUP_1321,5,69.74,169,1.28,136.0,318.0,Category_021,586.94,5,3873,12.64,1166.0,30.260000000000005,1301561.674540943,0.3016494845360825,0.03801299353567364,Non-Critical,Automated Replenishment
Product_0223,4434.697076928437,292.11,1295419.3631415658,C,108.16334333971798,158.82982854855237,SUP_1033,2,62.47,58,1.28,288.0,505.0,Category_007,292.11,2,958,53.89,398.0,37.53,1295419.3631415658,0.3765979381443299,0.037833603155574304,Non-Critical,Automated Replenishment
Product_0431,11074.68068750465,115.28,1276689.189655536,C,461.4450286460271,661.3982357812765,SUP_0848,12,63.48,629,1.28,2933.0,8471.0,Category_011,115.28,12,3084,168.92,636.0,36.52,1276689.189655536,0.3661855670103093,0.03728657570572441,Non-Critical,Automated Replenishment
Product_0891,9685.581989919296,130.99,1268714.3848595286,C,333.98558585928606,432.85791206609247,SUP_0787,9,62.17,271,1.28,1663.0,4669.0,Category_023,130.99,9,2109,222.79,429.0,37.83,1268714.3848595286,0.3796907216494845,0.037053666110206544,Non-Critical,Automated Replenishment
Product_1411,4969.894445750733,254.84,1266527.9005551168,C,165.6631481916911,181.8375389010543,SUP_0952,12,51.94,1414,1.28,807.0,2795.0,Category_019,254.84,12,4295,104.31,640.0,48.06,1266527.9005551168,0.48515463917525775,0.036989808349675316,Non-Critical,Automated Replenishment
Product_0046,4117.952861104032,306.06,1260340.6526695,C,205.89764305520163,162.41557730987907,SUP_0910,12,53.44,301,1.28,721.0,3192.0,Category_005,306.06,12,3738,197.1,396.0,46.56,1260340.6526695,0.46969072164948455,0.03680910556894653,Non-Critical,Automated Replenishment
Product_1784,37024.85836769739,33.8,1251440.2128281717,C,2056.936575983188,948.4424860732072,SUP_0528,3,60.68,355,1.28,2103.0,8274.0,Category_006,33.8,3,3485,279.15,962.0,39.32,1251440.2128281717,0.39505154639175255,0.03654916217266268,Non-Critical,Automated Replenishment
Product_2075,2281.3767956888896,546.27,1246247.7021809698,C,67.09931752026147,157.45194847985925,SUP_1152,5,52.85,420,1.28,451.0,787.0,Category_009,546.27,5,4995,52.64,658.0,47.15,1246247.7021809698,0.47577319587628863,0.0363975113692264,Non-Critical,Automated Replenishment
Product_0254,3078.949338680752,401.62,1236567.6334009636,C,106.17066685106042,135.35324538080158,SUP_1046,9,49.07,456,1.28,520.0,1476.0,Category_007,401.62,9,2459,79.98,436.0,50.93,1236567.6334009636,0.5147422680412371,0.036114798379779295,Bottleneck,Maintain Higher Safety Stock
Product_0009,8481.677787049266,145.19,1231454.797901683,C,223.20204702761225,243.99162428806426,SUP_0953,12,62.75,151,1.28,1082.0,3761.0,Category_005,145.19,12,3437,66.78,935.0,37.25,1231454.797901683,0.3737113402061855,0.03596547454320301,Non-Critical,Automated Replenishment
Product_1978,5228.004962289994,231.96,1212688.031052787,C,145.22236006361095,320.50037654497737,SUP_1038,12,71.66,120,1.28,1422.0,3165.0,Category_011,231.96,12,5251,34.38,1264.0,28.340000000000003,1212688.031052787,0.2818556701030928,0.03541737835931361,Non-Critical,Automated Replenishment
