Warehouse,SKU,Current_Stock,Reserved_Stock,Safety_Stock,Reorder_Point,EOQ,Inventory_Status,Stock_Gap
Whse_J,Product_1292,801,562,219.0,649.0,385.0,Healthy,-152.0
Whse_C,Product_0631,185,11,18.0,32.0,2663.0,Healthy,-153.0
Whse_J,Product_0445,345,84,115.0,190.0,1079.0,Healthy,-155.0
Whse_J,Product_0458,542,75,202.0,385.0,1383.0,Healthy,-157.0
Whse_J,Product_0105,642,332,160.0,483.0,251.0,Healthy,-159.0
Whse_J,Product_0102,203,15,19.0,44.0,870.0,Healthy,-159.0
Whse_J,Product_0624,180,9,5.0,21.0,448.0,Healthy,-159.0
Whse_A,Product_1618,198,17,17.0,38.0,604.0,Healthy,-160.0
Whse_A,Product_0460,260,22,52.0,99.0,817.0,Healthy,-161.0
Whse_J,Product_0615,208,62,25.0,44.0,902.0,Healthy,-164.0
Whse_C,Product_0623,235,37,23.0,70.0,699.0,Healthy,-165.0
Whse_J,Product_0060,186,5,12.0,20.0,1051.0,Healthy,-166.0
Whse_J,Product_0776,441,105,123.0,275.0,762.0,Healthy,-166.0
Whse_J,Product_0748,326,68,65.0,156.0,530.0,Healthy,-170.0
Whse_J,Product_0141,500,320,156.0,329.0,1160.0,Healthy,-171.0
Whse_J,Product_0960,193,5,6.0,21.0,1115.0,Healthy,-172.0
Whse_J,Product_0117,1099,487,401.0,925.0,457.0,Warning,-174.0
Whse_A,Product_0467,194,3,3.0,12.0,173.0,Healthy,-182.0
Whse_C,Product_0887,846,267,303.0,663.0,165.0,Healthy,-183.0
Whse_J,Product_0163,306,59,50.0,121.0,230.0,Healthy,-185.0
Whse_J,Product_0328,227,8,17.0,40.0,332.0,Healthy,-187.0
Whse_J,Product_0584,1151,316,308.0,960.0,370.0,Warning,-191.0
Whse_J,Product_0585,387,170,64.0,195.0,114.0,Healthy,-192.0
Whse_J,Product_0813,204,9,4.0,12.0,264.0,Healthy,-192.0
Whse_J,Product_0296,362,111,53.0,169.0,370.0,Healthy,-193.0
Whse_J,Product_0509,252,53,23.0,56.0,158.0,Healthy,-196.0
Whse_J,Product_0697,587,151,40.0,389.0,197.0,Healthy,-198.0
Whse_J,Product_0626,208,6,4.0,9.0,236.0,Healthy,-199.0
Whse_J,Product_0339,246,44,29.0,46.0,411.0,Healthy,-200.0
Whse_J,Product_0613,319,40,44.0,114.0,3243.0,Healthy,-205.0
Whse_J,Product_0058,257,5,26.0,50.0,1527.0,Healthy,-207.0
Whse_J,Product_0529,307,47,32.0,99.0,921.0,Healthy,-208.0
Whse_J,Product_0656,259,25,17.0,50.0,684.0,Healthy,-209.0
Whse_J,Product_0664,1145,304,723.0,933.0,1987.0,Healthy,-212.0
Whse_A,Product_0945,233,5,5.0,18.0,357.0,Healthy,-215.0
Whse_C,Product_2170,297,12,26.0,81.0,1128.0,Healthy,-216.0
Whse_J,Product_0582,2531,441,549.0,2314.0,449.0,Warning,-217.0
Whse_C,Product_0878,367,82,64.0,148.0,331.0,Healthy,-219.0
Whse_J,Product_0451,723,230,187.0,501.0,671.0,Healthy,-222.0
Whse_J,Product_1641,32801,15528,8481.0,32574.0,1279.0,Warning,-227.0
Whse_J,Product_1319,1286,375,239.0,1052.0,222.0,Healthy,-234.0
Whse_J,Product_0161,408,65,68.0,173.0,664.0,Healthy,-235.0
Whse_J,Product_0571,341,41,43.0,105.0,381.0,Healthy,-236.0
Whse_J,Product_0130,1366,410,429.0,1128.0,1120.0,Healthy,-238.0
Whse_J,Product_1622,9148,1166,5221.0,8909.0,1863.0,Warning,-239.0
Whse_S,Product_0287,3694,1276,1898.0,3454.0,907.0,Warning,-240.0
Whse_J,Product_0236,834,91,245.0,593.0,565.0,Healthy,-241.0
Whse_J,Product_0186,1307,384,433.0,1066.0,569.0,Healthy,-241.0
Whse_A,Product_1168,261,10,8.0,18.0,886.0,Healthy,-243.0
Whse_J,Product_1035,1266,219,312.0,1023.0,221.0,Healthy,-243.0
Whse_A,Product_1911,366,226,43.0,122.0,132.0,Healthy,-244.0
Whse_J,Product_0172,298,38,19.0,49.0,790.0,Healthy,-249.0
Whse_J,Product_0597,260,7,2.0,8.0,144.0,Healthy,-252.0
Whse_J,Product_0695,685,150,235.0,433.0,1107.0,Healthy,-252.0
Whse_J,Product_0294,378,180,82.0,125.0,635.0,Healthy,-253.0
Whse_J,Product_0396,374,48,62.0,119.0,429.0,Healthy,-255.0
Whse_J,Product_0395,320,19,24.0,64.0,938.0,Healthy,-256.0
Whse_J,Product_0639,286,24,18.0,28.0,961.0,Healthy,-258.0
Whse_A,Product_1915,461,196,46.0,202.0,147.0,Healthy,-259.0
Whse_J,Product_0057,264,7,1.0,3.0,861.0,Healthy,-261.0
Whse_J,Product_0709,376,266,46.0,115.0,379.0,Healthy,-261.0
Whse_J,Product_0270,287,15,5.0,26.0,283.0,Healthy,-261.0
Whse_J,Product_0393,308,21,14.0,46.0,487.0,Healthy,-262.0
Whse_J,Product_0801,334,12,21.0,71.0,453.0,Healthy,-263.0
Whse_J,Product_0350,280,6,6.0,16.0,470.0,Healthy,-264.0
Whse_J,Product_0429,1892,749,178.0,1627.0,596.0,Warning,-265.0
Whse_J,Product_0759,2218,378,605.0,1950.0,410.0,Warning,-268.0
Whse_J,Product_0751,329,18,18.0,60.0,338.0,Healthy,-269.0
Whse_C,Product_0880,2633,2539,794.0,2363.0,184.0,Warning,-270.0
Whse_J,Product_0534,877,157,251.0,606.0,593.0,Healthy,-271.0
Whse_J,Product_0950,3568,1499,1405.0,3297.0,673.0,Warning,-271.0
Whse_J,Product_0279,615,195,141.0,342.0,399.0,Healthy,-273.0
Whse_J,Product_0969,1454,386,358.0,1180.0,511.0,Healthy,-274.0
Whse_J,Product_0051,3028,2525,1597.0,2751.0,942.0,Warning,-277.0
Whse_J,Product_0687,1544,250,322.0,1264.0,353.0,Healthy,-280.0
Whse_J,Product_0271,299,5,4.0,19.0,258.0,Healthy,-280.0
Whse_C,Product_0192,2068,1847,533.0,1782.0,554.0,Warning,-286.0
Whse_J,Product_0537,357,17,29.0,71.0,302.0,Healthy,-286.0
Whse_J,Product_0180,524,128,133.0,233.0,272.0,Healthy,-291.0
Whse_J,Product_0732,367,31,44.0,74.0,356.0,Healthy,-293.0
Whse_J,Product_0289,652,90,149.0,358.0,1121.0,Healthy,-294.0
Whse_J,Product_0464,546,73,152.0,249.0,384.0,Healthy,-297.0
Whse_J,Product_0124,424,27,66.0,124.0,487.0,Healthy,-300.0
Whse_J,Product_0452,372,106,31.0,61.0,176.0,Healthy,-311.0
Whse_J,Product_1024,425,15,64.0,111.0,641.0,Healthy,-314.0
Whse_J,Product_0520,372,27,26.0,57.0,888.0,Healthy,-315.0
Whse_J,Product_0823,360,24,10.0,45.0,1451.0,Healthy,-315.0
Whse_J,Product_0669,430,35,34.0,114.0,472.0,Healthy,-316.0
Whse_J,Product_0262,332,19,5.0,16.0,340.0,Healthy,-316.0
Whse_J,Product_0500,342,25,4.0,26.0,232.0,Healthy,-316.0
Whse_J,Product_0325,419,24,32.0,103.0,1208.0,Healthy,-316.0
Whse_J,Product_0335,771,97,203.0,450.0,1159.0,Healthy,-321.0
Whse_J,Product_0744,470,123,51.0,147.0,1267.0,Healthy,-323.0
Whse_C,Product_0875,1485,1353,476.0,1158.0,229.0,Healthy,-327.0
Whse_J,Product_0816,408,20,27.0,79.0,958.0,Healthy,-329.0
Whse_C,Product_1933,345,2,3.0,16.0,299.0,Healthy,-329.0
Whse_J,Product_0285,489,168,89.0,159.0,943.0,Healthy,-330.0
Whse_C,Product_0888,2276,2261,685.0,1945.0,238.0,Warning,-331.0
Whse_J,Product_0740,840,116,191.0,508.0,969.0,Healthy,-332.0
Whse_J,Product_0277,3054,1233,1118.0,2719.0,751.0,Warning,-335.0
Whse_J,Product_0244,614,82,28.0,279.0,459.0,Healthy,-335.0
Whse_J,Product_0167,414,27,40.0,79.0,259.0,Healthy,-335.0
Whse_J,Product_0822,419,29,30.0,83.0,286.0,Healthy,-336.0
Whse_J,Product_0322,453,50,64.0,116.0,890.0,Healthy,-337.0
Whse_J,Product_0127,3956,3765,1727.0,3618.0,613.0,Warning,-338.0
Whse_A,Product_1912,1425,1202,0.0,1080.0,176.0,Healthy,-345.0
Whse_J,Product_0952,7141,2089,3194.0,6793.0,1177.0,Warning,-348.0
Whse_J,Product_0786,496,40,42.0,146.0,468.0,Healthy,-350.0
Whse_J,Product_0792,737,50,127.0,384.0,780.0,Healthy,-353.0
Whse_J,Product_0642,463,23,39.0,108.0,816.0,Healthy,-355.0
Whse_J,Product_0340,399,13,17.0,42.0,545.0,Healthy,-357.0
Whse_J,Product_0315,833,73,162.0,476.0,899.0,Healthy,-357.0
Whse_J,Product_0116,651,98,95.0,289.0,383.0,Healthy,-362.0
Whse_J,Product_0686,1536,433,396.0,1170.0,259.0,Healthy,-366.0
Whse_J,Product_0365,419,8,14.0,51.0,1218.0,Healthy,-368.0
Whse_J,Product_1296,6564,1044,2715.0,6193.0,415.0,Warning,-371.0
Whse_C,Product_0881,609,174,84.0,237.0,254.0,Healthy,-372.0
Whse_J,Product_0489,1074,332,240.0,698.0,736.0,Healthy,-376.0
Whse_J,Product_0237,603,56,74.0,225.0,312.0,Healthy,-378.0
Whse_J,Product_0256,409,7,8.0,21.0,523.0,Healthy,-388.0
Whse_J,Product_0968,1980,535,693.0,1586.0,697.0,Healthy,-394.0
Whse_J,Product_0957,1121,384,343.0,726.0,964.0,Healthy,-395.0
Whse_J,Product_0295,628,138,134.0,223.0,846.0,Healthy,-405.0
Whse_J,Product_0313,2058,574,758.0,1652.0,667.0,Healthy,-406.0
Whse_J,Product_0718,512,31,53.0,105.0,520.0,Healthy,-407.0
Whse_J,Product_0842,1095,82,259.0,686.0,1015.0,Healthy,-409.0
Whse_A,Product_0899,1848,1790,607.0,1434.0,145.0,Healthy,-414.0
Whse_J,Product_0409,702,44,124.0,287.0,2447.0,Healthy,-415.0
Whse_J,Product_0455,474,57,12.0,58.0,451.0,Healthy,-416.0
Whse_J,Product_0727,1618,359,742.0,1200.0,965.0,Healthy,-418.0
Whse_J,Product_0508,547,28,59.0,125.0,544.0,Healthy,-422.0
Whse_J,Product_0947,437,7,2.0,15.0,482.0,Healthy,-422.0
Whse_J,Product_0790,469,32,25.0,46.0,1702.0,Healthy,-423.0
Whse_J,Product_0164,458,18,11.0,31.0,577.0,Healthy,-427.0
Whse_J,Product_0545,760,188,121.0,333.0,505.0,Healthy,-427.0
Whse_J,Product_1001,14400,11082,11494.0,13972.0,1553.0,Warning,-428.0
Whse_J,Product_0598,452,6,5.0,21.0,338.0,Healthy,-431.0
Whse_J,Product_0568,496,37,18.0,62.0,597.0,Healthy,-434.0
Whse_J,Product_0331,449,13,5.0,13.0,280.0,Healthy,-436.0
Whse_J,Product_1055,1122,193,153.0,685.0,433.0,Healthy,-437.0
Whse_J,Product_1909,462,11,7.0,24.0,590.0,Healthy,-438.0
Whse_J,Product_0596,775,290,114.0,331.0,590.0,Healthy,-444.0
Whse_J,Product_1169,460,6,3.0,15.0,439.0,Healthy,-445.0
Whse_J,Product_1625,18180,6082,2920.0,17729.0,832.0,Warning,-451.0
Whse_C,Product_1558,1761,1643,785.0,1305.0,217.0,Healthy,-456.0
Whse_J,Product_0497,486,10,14.0,30.0,830.0,Healthy,-456.0
Whse_J,Product_0812,470,11,4.0,12.0,396.0,Healthy,-458.0
Whse_J,Product_0773,1074,189,242.0,611.0,727.0,Healthy,-463.0
Whse_J,Product_0487,535,87,37.0,70.0,655.0,Healthy,-465.0
Whse_J,Product_0769,789,181,75.0,324.0,1066.0,Healthy,-465.0
Whse_J,Product_0733,599,45,57.0,133.0,1460.0,Healthy,-466.0
Whse_J,Product_0608,605,35,81.0,136.0,2807.0,Healthy,-469.0
Whse_J,Product_0473,506,5,9.0,36.0,417.0,Healthy,-470.0
Whse_J,Product_0904,1350,278,451.0,879.0,1128.0,Healthy,-471.0
Whse_J,Product_1504,8709,3257,3697.0,8238.0,627.0,Warning,-471.0
Whse_J,Product_0268,502,3,5.0,24.0,724.0,Healthy,-478.0
Whse_J,Product_1062,691,61,67.0,212.0,664.0,Healthy,-479.0
Whse_J,Product_0282,994,256,128.0,511.0,609.0,Healthy,-483.0
Whse_J,Product_0703,555,22,30.0,65.0,880.0,Healthy,-490.0
Whse_J,Product_0457,550,28,17.0,58.0,353.0,Healthy,-492.0
Whse_J,Product_0476,2654,1629,670.0,2152.0,450.0,Healthy,-502.0
Whse_J,Product_0652,1109,108,176.0,601.0,576.0,Healthy,-508.0
Whse_J,Product_0594,1044,141,91.0,536.0,620.0,Healthy,-508.0
Whse_J,Product_0474,531,29,11.0,20.0,736.0,Healthy,-511.0
Whse_J,Product_0728,715,41,44.0,202.0,399.0,Healthy,-513.0
Whse_J,Product_0113,6221,5699,2747.0,5706.0,476.0,Warning,-515.0
Whse_J,Product_0771,1300,187,183.0,783.0,564.0,Healthy,-517.0
Whse_J,Product_0706,1081,341,161.0,555.0,720.0,Healthy,-526.0
Whse_J,Product_0318,613,103,47.0,83.0,887.0,Healthy,-530.0
Whse_J,Product_0290,671,50,50.0,137.0,498.0,Healthy,-534.0
Whse_J,Product_0354,582,33,21.0,45.0,352.0,Healthy,-537.0
Whse_J,Product_0316,1187,201,254.0,645.0,361.0,Healthy,-542.0
Whse_J,Product_0307,701,52,47.0,156.0,779.0,Healthy,-545.0
Whse_J,Product_0165,573,18,12.0,25.0,370.0,Healthy,-548.0
Whse_J,Product_0273,1444,376,404.0,894.0,1767.0,Healthy,-550.0
Whse_J,Product_0265,567,7,4.0,15.0,378.0,Healthy,-552.0
Whse_J,Product_0238,1587,254,372.0,1035.0,467.0,Healthy,-552.0
Whse_J,Product_0481,1026,129,198.0,473.0,776.0,Healthy,-553.0
Whse_J,Product_0666,670,52,53.0,114.0,813.0,Healthy,-556.0
Whse_J,Product_0459,777,143,75.0,219.0,878.0,Healthy,-558.0
Whse_J,Product_0402,607,15,24.0,49.0,358.0,Healthy,-558.0
Whse_J,Product_0278,1243,239,314.0,680.0,677.0,Healthy,-563.0
Whse_J,Product_0755,1033,127,126.0,453.0,933.0,Healthy,-580.0
Whse_J,Product_0447,699,26,45.0,118.0,482.0,Healthy,-581.0
Whse_J,Product_0775,649,22,18.0,67.0,1552.0,Healthy,-582.0
Whse_J,Product_1043,1205,395,280.0,620.0,813.0,Healthy,-585.0
Whse_J,Product_0267,645,13,31.0,54.0,956.0,Healthy,-591.0
Whse_J,Product_0627,665,44,49.0,74.0,2990.0,Healthy,-591.0
Whse_J,Product_0713,724,69,53.0,121.0,1733.0,Healthy,-603.0
Whse_J,Product_0432,630,8,9.0,27.0,225.0,Healthy,-603.0
Whse_J,Product_0961,2796,1103,1535.0,2187.0,1965.0,Healthy,-609.0
Whse_J,Product_0266,630,15,11.0,21.0,304.0,Healthy,-609.0
Whse_J,Product_0625,686,17,31.0,76.0,1000.0,Healthy,-610.0
Whse_J,Product_0533,952,71,155.0,342.0,319.0,Healthy,-610.0
Whse_J,Product_0621,641,8,21.0,30.0,1717.0,Healthy,-611.0
Whse_J,Product_0251,643,27,16.0,28.0,463.0,Healthy,-615.0
Whse_J,Product_0361,686,20,50.0,70.0,1771.0,Healthy,-616.0
Whse_J,Product_0299,772,189,79.0,153.0,399.0,Healthy,-619.0
Whse_J,Product_0544,675,39,23.0,55.0,503.0,Healthy,-620.0
Whse_J,Product_0586,1808,348,263.0,1181.0,541.0,Healthy,-627.0
Whse_J,Product_0716,756,35,53.0,128.0,748.0,Healthy,-628.0
Whse_A,Product_1509,3702,3681,2094.0,3071.0,1816.0,Healthy,-631.0
Whse_J,Product_0633,639,7,2.0,5.0,324.0,Healthy,-634.0
Whse_J,Product_1212,2974,1682,734.0,2339.0,350.0,Healthy,-635.0
Whse_J,Product_0260,770,39,56.0,135.0,760.0,Healthy,-635.0
Whse_C,Product_0874,812,510,77.0,177.0,149.0,Healthy,-635.0
Whse_J,Product_1112,689,16,22.0,51.0,733.0,Healthy,-638.0
Whse_J,Product_0978,4654,1056,1333.0,4015.0,616.0,Warning,-639.0
Whse_J,Product_0492,672,19,16.0,30.0,909.0,Healthy,-642.0
Whse_J,Product_0901,1713,321,272.0,1068.0,1906.0,Healthy,-645.0
Whse_J,Product_0362,668,10,3.0,22.0,384.0,Healthy,-646.0
Whse_J,Product_0291,1581,258,360.0,934.0,480.0,Healthy,-647.0
Whse_J,Product_0707,1057,318,228.0,408.0,227.0,Healthy,-649.0
Whse_J,Product_1386,10759,2512,4652.0,10109.0,573.0,Warning,-650.0
Whse_J,Product_0815,763,29,36.0,113.0,886.0,Healthy,-650.0
Whse_J,Product_0546,858,41,109.0,206.0,1831.0,Healthy,-652.0
Whse_J,Product_0160,673,17,6.0,13.0,201.0,Healthy,-660.0
Whse_J,Product_0111,1152,276,221.0,491.0,881.0,Healthy,-661.0
Whse_J,Product_0673,679,8,6.0,18.0,262.0,Healthy,-661.0
Whse_J,Product_0803,721,27,12.0,59.0,988.0,Healthy,-662.0
Whse_C,Product_0639,693,21,18.0,28.0,961.0,Healthy,-665.0
Whse_J,Product_0049,1325,523,182.0,652.0,569.0,Healthy,-673.0
Whse_J,Product_0808,1477,105,415.0,802.0,1004.0,Healthy,-675.0
Whse_J,Product_0719,956,47,111.0,281.0,851.0,Healthy,-675.0
Whse_J,Product_0731,772,23,28.0,94.0,1063.0,Healthy,-678.0
Whse_J,Product_1029,3901,1579,1430.0,3221.0,412.0,Healthy,-680.0
Whse_C,Product_0877,1359,1093,295.0,675.0,77.0,Healthy,-684.0
Whse_J,Product_0469,1957,777,767.0,1272.0,573.0,Healthy,-685.0
Whse_J,Product_1429,9273,3828,5292.0,8587.0,1200.0,Warning,-686.0
Whse_J,Product_0726,1116,173,136.0,428.0,183.0,Healthy,-688.0
Whse_J,Product_0747,717,15,11.0,22.0,1936.0,Healthy,-695.0
Whse_J,Product_0860,720,21,10.0,23.0,154.0,Healthy,-697.0
Whse_J,Product_0243,1307,496,265.0,606.0,531.0,Healthy,-701.0
Whse_J,Product_0118,1127,152,133.0,420.0,834.0,Healthy,-707.0
Whse_J,Product_0616,717,19,4.0,9.0,649.0,Healthy,-708.0
Whse_J,Product_0539,778,66,17.0,69.0,192.0,Healthy,-709.0
Whse_J,Product_0710,1097,109,91.0,388.0,473.0,Healthy,-709.0
Whse_J,Product_0628,807,29,33.0,95.0,1246.0,Healthy,-712.0
Whse_C,Product_2166,895,149,99.0,171.0,1957.0,Healthy,-724.0
Whse_J,Product_0827,872,34,74.0,134.0,995.0,Healthy,-738.0
Whse_J,Product_0302,819,48,44.0,80.0,673.0,Healthy,-739.0
Whse_J,Product_0029,1261,530,169.0,522.0,621.0,Healthy,-739.0
Whse_C,Product_1595,1217,1137,172.0,474.0,180.0,Healthy,-743.0
Whse_J,Product_0700,1374,104,139.0,606.0,985.0,Healthy,-768.0
Whse_J,Product_0675,809,14,11.0,39.0,713.0,Healthy,-770.0
Whse_J,Product_0280,1000,150,97.0,216.0,461.0,Healthy,-784.0
Whse_J,Product_0745,957,55,59.0,171.0,1124.0,Healthy,-786.0
Whse_J,Product_0223,1293,717,288.0,505.0,398.0,Healthy,-788.0
Whse_J,Product_0623,861,44,23.0,70.0,699.0,Healthy,-791.0
Whse_J,Product_0306,934,22,57.0,138.0,804.0,Healthy,-796.0
Whse_J,Product_0734,984,48,103.0,185.0,810.0,Healthy,-799.0
Whse_J,Product_0570,1446,132,319.0,637.0,1087.0,Healthy,-809.0
Whse_J,Product_0661,911,34,37.0,101.0,506.0,Healthy,-810.0
Whse_J,Product_0173,1142,87,121.0,327.0,371.0,Healthy,-815.0
Whse_J,Product_0569,1102,59,121.0,273.0,829.0,Healthy,-829.0
Whse_J,Product_0463,1070,65,164.0,239.0,1997.0,Healthy,-831.0
Whse_J,Product_1497,3335,545,966.0,2496.0,267.0,Healthy,-839.0
Whse_J,Product_0334,926,14,30.0,83.0,566.0,Healthy,-843.0
Whse_J,Product_0655,884,13,12.0,40.0,817.0,Healthy,-844.0
Whse_J,Product_0349,2167,111,699.0,1321.0,2546.0,Healthy,-846.0
Whse_J,Product_0311,1299,143,211.0,448.0,897.0,Healthy,-851.0
Whse_J,Product_1186,1617,249,395.0,749.0,461.0,Healthy,-868.0
Whse_J,Product_0501,900,13,13.0,31.0,588.0,Healthy,-869.0
Whse_J,Product_0820,910,8,9.0,26.0,1006.0,Healthy,-884.0
Whse_J,Product_0746,1163,162,65.0,274.0,586.0,Healthy,-889.0
Whse_J,Product_0540,903,14,5.0,13.0,214.0,Healthy,-890.0
Whse_J,Product_0754,1045,99,50.0,143.0,945.0,Healthy,-902.0
Whse_A,Product_1441,2420,2376,847.0,1516.0,615.0,Healthy,-904.0
Whse_J,Product_0787,1270,125,95.0,355.0,943.0,Healthy,-915.0
Whse_J,Product_0482,966,10,14.0,32.0,657.0,Healthy,-934.0
Whse_J,Product_0125,979,32,14.0,44.0,906.0,Healthy,-935.0
Whse_J,Product_0645,1004,24,30.0,69.0,1161.0,Healthy,-935.0
Whse_J,Product_0817,1040,14,30.0,100.0,1091.0,Healthy,-940.0
Whse_S,Product_0455,1000,30,12.0,58.0,451.0,Healthy,-942.0
Whse_J,Product_1122,1134,70,64.0,187.0,585.0,Healthy,-947.0
Whse_J,Product_0866,957,8,3.0,8.0,1206.0,Healthy,-949.0
Whse_J,Product_0689,3181,894,559.0,2216.0,631.0,Healthy,-965.0
Whse_J,Product_1020,1066,51,63.0,95.0,443.0,Healthy,-971.0
Whse_J,Product_0711,1100,38,32.0,120.0,730.0,Healthy,-980.0
Whse_J,Product_0864,1010,2,4.0,15.0,418.0,Healthy,-995.0
Whse_J,Product_0156,1050,7,16.0,48.0,440.0,Healthy,-1002.0
Whse_J,Product_0449,1049,13,13.0,42.0,249.0,Healthy,-1007.0
Whse_J,Product_0547,1560,144,222.0,552.0,509.0,Healthy,-1008.0
Whse_J,Product_0763,1064,11,11.0,30.0,1464.0,Healthy,-1034.0
Whse_J,Product_0665,1160,20,42.0,116.0,825.0,Healthy,-1044.0
Whse_J,Product_1941,1065,5,4.0,20.0,531.0,Healthy,-1045.0
Whse_J,Product_0756,1206,79,59.0,158.0,2257.0,Healthy,-1048.0
Whse_J,Product_0604,2314,1462,399.0,1263.0,524.0,Healthy,-1051.0
Whse_J,Product_0721,1118,24,15.0,55.0,642.0,Healthy,-1063.0
Whse_J,Product_0729,1363,106,78.0,287.0,591.0,Healthy,-1076.0
Whse_J,Product_0059,1089,2,3.0,12.0,874.0,Healthy,-1077.0
Whse_J,Product_0692,1267,294,29.0,188.0,315.0,Healthy,-1079.0
Whse_J,Product_0839,1638,217,278.0,549.0,1270.0,Healthy,-1089.0
Whse_J,Product_1118,1116,31,10.0,26.0,422.0,Healthy,-1090.0
Whse_J,Product_0720,1186,36,31.0,95.0,1462.0,Healthy,-1091.0
Whse_J,Product_1100,1116,3,4.0,22.0,120.0,Healthy,-1094.0
Whse_J,Product_0609,1110,6,6.0,14.0,901.0,Healthy,-1096.0
Whse_J,Product_0678,1706,413,228.0,609.0,276.0,Healthy,-1097.0
Whse_J,Product_1105,2706,928,1031.0,1609.0,436.0,Healthy,-1097.0
Whse_J,Product_0572,1648,371,189.0,528.0,738.0,Healthy,-1120.0
Whse_J,Product_0363,1146,4,2.0,11.0,334.0,Healthy,-1135.0
Whse_J,Product_0828,1203,37,25.0,67.0,342.0,Healthy,-1136.0
Whse_J,Product_0159,1187,30,33.0,49.0,243.0,Healthy,-1138.0
Whse_J,Product_0348,1423,129,141.0,279.0,1016.0,Healthy,-1144.0
Whse_J,Product_1843,13202,5187,4873.0,12057.0,369.0,Warning,-1145.0
Whse_J,Product_1125,1629,363,246.0,477.0,426.0,Healthy,-1152.0
Whse_J,Product_0750,1221,58,22.0,66.0,437.0,Healthy,-1155.0
Whse_J,Product_0795,1241,81,48.0,85.0,1454.0,Healthy,-1156.0
Whse_J,Product_1040,3050,611,374.0,1894.0,488.0,Healthy,-1156.0
Whse_J,Product_0513,1581,106,200.0,419.0,951.0,Healthy,-1162.0
Whse_J,Product_0698,1540,188,104.0,375.0,225.0,Healthy,-1165.0
Whse_J,Product_0757,1768,156,150.0,599.0,1020.0,Healthy,-1169.0
Whse_J,Product_0681,2539,488,335.0,1359.0,600.0,Healthy,-1180.0
Whse_J,Product_0766,1330,47,57.0,148.0,681.0,Healthy,-1182.0
Whse_J,Product_0386,2320,1029,339.0,1131.0,502.0,Healthy,-1189.0
Whse_J,Product_0844,1773,208,283.0,577.0,462.0,Healthy,-1196.0
Whse_J,Product_0694,1222,16,10.0,23.0,654.0,Healthy,-1199.0
Whse_J,Product_1141,1637,125,150.0,430.0,423.0,Healthy,-1207.0
Whse_J,Product_0800,1249,16,10.0,40.0,386.0,Healthy,-1209.0
Whse_J,Product_1334,1980,425,160.0,766.0,508.0,Healthy,-1214.0
Whse_J,Product_1049,1392,297,67.0,178.0,308.0,Healthy,-1214.0
Whse_J,Product_0992,18332,12764,6407.0,17107.0,638.0,Warning,-1225.0
Whse_J,Product_1540,8777,1875,3008.0,7540.0,1951.0,Warning,-1237.0
Whse_J,Product_0715,1471,66,72.0,233.0,822.0,Healthy,-1238.0
Whse_J,Product_0668,1401,53,84.0,159.0,618.0,Healthy,-1242.0
Whse_J,Product_0788,1290,38,18.0,42.0,712.0,Healthy,-1248.0
Whse_J,Product_0868,1542,74,70.0,284.0,191.0,Healthy,-1258.0
Whse_J,Product_0804,1303,71,12.0,43.0,598.0,Healthy,-1260.0
Whse_J,Product_0814,1329,16,36.0,66.0,613.0,Healthy,-1263.0
Whse_J,Product_0708,1485,264,83.0,216.0,474.0,Healthy,-1269.0
Whse_J,Product_1277,2427,305,364.0,1153.0,226.0,Healthy,-1274.0
Whse_J,Product_1093,1428,84,82.0,150.0,786.0,Healthy,-1278.0
Whse_J,Product_0263,1311,16,8.0,27.0,818.0,Healthy,-1284.0
Whse_J,Product_0767,1863,187,120.0,572.0,712.0,Healthy,-1291.0
Whse_J,Product_0364,1324,30,20.0,32.0,1211.0,Healthy,-1292.0
Whse_J,Product_0231,3281,382,997.0,1987.0,913.0,Healthy,-1294.0
Whse_J,Product_0041,1644,469,127.0,348.0,401.0,Healthy,-1296.0
Whse_J,Product_0332,1398,38,41.0,102.0,877.0,Healthy,-1296.0
Whse_J,Product_1091,1399,70,42.0,101.0,276.0,Healthy,-1298.0
Whse_J,Product_1026,3146,1819,683.0,1847.0,702.0,Healthy,-1299.0
Whse_J,Product_0310,1741,66,156.0,441.0,436.0,Healthy,-1300.0
Whse_J,Product_1052,2070,355,485.0,759.0,909.0,Healthy,-1311.0
Whse_J,Product_0749,1481,46,65.0,169.0,848.0,Healthy,-1312.0
Whse_J,Product_0653,1581,343,94.0,266.0,541.0,Healthy,-1315.0
Whse_J,Product_0499,1336,10,8.0,18.0,315.0,Healthy,-1318.0
Whse_J,Product_0797,1368,11,13.0,47.0,477.0,Healthy,-1321.0
Whse_J,Product_0970,1510,172,80.0,187.0,282.0,Healthy,-1323.0
Whse_J,Product_0691,1615,619,146.0,276.0,394.0,Healthy,-1339.0
Whse_J,Product_0672,1412,92,45.0,72.0,754.0,Healthy,-1340.0
Whse_J,Product_0663,1518,219,64.0,169.0,662.0,Healthy,-1349.0
Whse_J,Product_0806,1366,16,6.0,15.0,713.0,Healthy,-1351.0
Whse_J,Product_0954,1372,8,8.0,20.0,551.0,Healthy,-1352.0
Whse_J,Product_1193,5862,2945,2055.0,4507.0,1038.0,Healthy,-1355.0
Whse_J,Product_0446,1597,68,77.0,233.0,511.0,Healthy,-1364.0
Whse_S,Product_0392,63410,10282,23504.0,62029.0,810.0,Warning,-1381.0
