SKU,Annual_Demand,Unit_Cost,Annual_Consumption_Value,ABC_Category,Avg_Daily_Demand,Demand_Std_Dev,Supplier_ID,Lead_Time_Days,Supplier_Reliability,MOQ,Z_Value,Safety_Stock,Reorder_Point
Product_2030,4517.622777382231,217.04,980504.8476030394,C,215.12489416105862,79.1578758394972,SUP_0997,2,61.45,727,1.28,144.0,575.0
Product_0627,2598.6465603995757,376.6,978650.2946464802,C,8.328995385896077,22.027101902680005,SUP_1419,3,33.43,118,1.28,49.0,74.0
Product_0897,4812.144862900863,202.03,972197.6266518614,C,401.01207190840523,593.2534547201623,SUP_0681,14,71.15,270,1.28,2842.0,8457.0
Product_1661,2277.3017327951975,422.29,961681.748742084,C,11.001457646353611,27.838190036728392,SUP_1334,4,85.33,338,1.28,72.0,117.0
Product_0706,1310.159989350679,731.01,957740.0538152399,C,43.67199964502264,41.846936228254236,SUP_1228,9,59.68,123,1.28,161.0,555.0
Product_0915,8300.0,114.26,948358.0,C,691.6666666666666,685.5102059227437,SUP_0798,3,73.29,260,1.28,1520.0,3595.0
Product_0056,2681.462640256168,348.28,933899.8083484181,C,178.76417601707786,156.6210330804664,SUP_1006,6,69.64,362,1.28,492.0,1565.0
Product_0049,2581.1365177322277,361.69,933571.2670985694,C,117.32438716964671,70.9098565053954,SUP_1061,4,99.0,281,1.28,182.0,652.0
Product_0953,3738.6328859501646,248.73,929910.1577223844,C,249.24219239667764,270.656915874674,SUP_0904,2,42.84,168,1.28,490.0,989.0
Product_1428,6119.779900616021,151.7,928370.6109234503,C,305.98899503080105,476.0307188471784,SUP_0844,12,57.6,275,1.28,2111.0,5783.0
Product_0790,2414.8466557657052,383.86,926963.0372822237,C,10.364148737191869,13.271969540776043,SUP_1435,2,82.7,770,1.28,25.0,46.0
Product_0042,2037.4796964581624,452.87,922713.4301350081,C,101.87398482290811,56.49534227143182,SUP_1069,12,49.22,92,1.28,251.0,1474.0
Product_1592,1915.2059815435753,477.9,915276.9385796746,C,106.4003323079764,58.28885409373837,SUP_1143,11,88.09,274,1.28,248.0,1419.0
Product_1640,4638.976433497031,196.94,913600.0188129053,C,149.6444010805494,151.43226492856573,SUP_0837,3,66.2,437,1.28,336.0,785.0
Product_2108,6257.947485341406,145.83,912596.4817873373,C,240.69028789774637,535.4994083892406,SUP_0877,2,41.21,420,1.28,970.0,1452.0
Product_0614,1212.4503433381824,749.29,908476.9177598667,C,4.773426548575522,17.297443616903294,SUP_1519,8,65.45,301,1.28,63.0,102.0
Product_0111,4039.2681061486273,224.52,906896.4751924898,C,44.88075673498475,70.30160055051306,SUP_1116,6,52.81,426,1.28,221.0,491.0
Product_1114,2463.772609428886,366.97,904130.6344821183,C,91.25083738625504,119.35782264224443,SUP_1042,12,57.51,271,1.28,530.0,1626.0
Product_0345,1178.7007722535232,766.19,903108.744692927,C,29.46751930633808,37.780972673226884,SUP_1319,4,70.96,235,1.28,97.0,215.0
Product_1982,3652.0897918650753,247.06,902285.3039781855,C,158.7865126897859,142.42591608050122,SUP_0987,4,53.36,2087,1.28,365.0,1001.0
Product_0437,5572.663394213574,160.8,896084.2737895427,C,123.8369643158572,166.7586660760947,SUP_0995,12,73.17,209,1.28,740.0,2227.0
Product_0835,9233.23929435876,96.95,895162.5495880818,C,341.97182571699113,509.7565715477106,SUP_0846,14,49.34,517,1.28,2442.0,7230.0
Product_0756,2549.851598082801,350.23,893034.5251965395,C,32.69040510362566,26.57927540146341,SUP_1354,3,52.0,140,1.28,59.0,158.0
Product_2053,4538.479656924513,196.39,891312.019823405,C,47.77347007288961,51.59655037681013,SUP_1079,3,69.56,185,1.28,115.0,259.0
Product_0300,1755.2601475545387,501.27,879859.2541646636,C,50.150289930129674,101.53297746483297,SUP_1181,11,38.23,788,1.28,432.0,984.0
Product_2142,1038.6753058602224,836.55,868903.8271173689,C,22.579897953483094,28.712424158173427,SUP_1326,12,79.83,248,1.28,128.0,399.0
Product_2144,2260.455430418938,381.92,863313.1379856007,C,25.686993527487928,46.76279493317491,SUP_1212,3,75.39,380,1.28,104.0,182.0
Product_0682,1020.3020140926601,842.57,859675.8680140526,C,72.87871529233287,78.36652038763164,SUP_1245,11,66.57,589,1.28,333.0,1135.0
Product_1659,2318.145171366947,369.33,856160.5561409545,C,10.93464703474975,27.81832625547479,SUP_1404,2,51.62,282,1.28,51.0,73.0
Product_0389,2991.8038216677105,286.15,856104.6635702153,C,106.85013648813252,124.69077563348918,SUP_1101,10,63.43,553,1.28,505.0,1574.0
Product_0184,2763.5671640278283,309.69,855849.1150277782,C,102.35433940843808,129.23499434539886,SUP_1074,8,52.05,41,1.28,468.0,1287.0
Product_1670,2214.0009676304016,384.6,851504.7721506525,C,20.311935482847723,34.06736423270987,SUP_1303,7,70.81,114,1.28,116.0,259.0
Product_1705,1179.3800284328042,721.93,851429.8239264943,C,10.530178825292895,14.957693771055755,SUP_1281,10,31.19,244,1.28,61.0,167.0
Product_0024,11086.991318874314,76.77,851148.323549981,C,692.9369574296446,563.8722069605923,SUP_0684,3,99.0,271,1.28,1251.0,3330.0
Product_0589,3705.4709671222977,229.44,850183.25869654,C,308.7892472601915,677.0323222686791,SUP_0724,8,53.47,192,1.28,2452.0,4923.0
Product_1033,2753.868840902196,307.75,847503.1357876508,C,94.96099451386883,37.67832412032585,SUP_1053,6,49.71,393,1.28,119.0,689.0
Product_0174,7855.340928772946,106.78,838793.3043743753,C,212.30651158845802,339.99421675628713,SUP_0893,5,33.99,331,1.28,974.0,2036.0
Product_0713,2458.3754167602865,340.96,838207.6820985873,C,11.174433712546756,16.61970603874715,SUP_1414,6,61.58,91,1.28,53.0,121.0
Product_2100,3175.063326548967,263.14,835486.163748095,C,69.02311579454276,103.66743665176433,SUP_0933,2,97.85,227,1.28,188.0,327.0
Product_0198,622.8425181285593,1339.11,834054.644451135,C,47.9109629329661,76.18470237231759,SUP_1410,13,16.97,796,1.28,352.0,975.0
Product_0353,3396.1057968932496,245.48,833676.0510213549,C,19.860267818089177,35.15643602307866,SUP_1337,9,63.31,694,1.28,136.0,315.0
Product_1979,4575.472607707232,181.79,831775.1653550976,C,183.01890430828928,222.24491025930905,SUP_1082,5,76.03,88,1.28,637.0,1553.0
Product_0887,600.0,1385.14,831084.0000000001,C,60.0,96.6091783079296,SUP_1131,6,79.32,361,1.28,303.0,663.0
Product_0361,3143.8045538189426,264.04,830090.1543903537,C,9.94874858803463,27.47651485291493,SUP_1356,2,79.61,661,1.28,50.0,70.0
Product_0176,1387.8467525263613,594.43,824977.7451042449,C,81.63804426625654,80.85816799936589,SUP_1167,5,32.01,53,1.28,232.0,641.0
Product_1605,2872.1685009347257,287.09,824570.8549333503,C,478.69475015578763,52.186990960831075,SUP_0943,3,61.15,337,1.28,116.0,1553.0
Product_1192,3944.1173836810603,207.91,820021.4452411293,C,207.5851254568979,117.57802191680821,SUP_0980,7,63.67,246,1.28,399.0,1853.0
Product_0582,4973.662932530272,164.48,818068.0791425791,C,160.44073975904104,129.18618727547815,SUP_0914,11,60.8,183,1.28,549.0,2314.0
Product_1719,4523.714197879782,179.87,813680.4727726363,C,26.454468993449016,53.1500260354532,SUP_1250,3,69.08,410,1.28,118.0,198.0
Product_0725,1174.4561611044217,686.19,805900.0731882432,C,27.3129339791726,26.4110291174535,SUP_1220,6,70.42,155,1.28,83.0,247.0
Product_1143,2795.2992935361003,287.61,803956.0298139178,C,82.21468510400295,113.05159140855531,SUP_1240,9,61.54,190,1.28,435.0,1175.0
Product_1613,1173.5705762542375,677.62,795234.8938813964,C,146.6963220317797,73.25933507828124,SUP_1144,7,68.42,162,1.28,249.0,1276.0
Product_1043,7586.903280034456,104.36,791769.2263043958,C,113.23736238857397,126.09643889880543,SUP_0951,3,43.23,153,1.28,280.0,620.0
Product_0607,4623.470366512644,170.51,788347.932194071,C,45.77693432190737,70.26020455036695,SUP_1171,13,66.18,72,1.28,325.0,921.0
Product_0684,4119.760229397763,189.77,781806.8987328137,C,242.33883702339784,206.05394172972592,SUP_0907,10,69.39,490,1.28,835.0,3259.0
Product_0118,1879.8504959582372,414.57,779329.6201094064,C,31.861872812851477,34.46676210776267,SUP_1204,9,34.25,322,1.28,133.0,420.0
Product_2135,1000.0,779.21,779210.0,C,500.0,707.1067811865476,SUP_1075,2,99.0,238,1.28,1281.0,2281.0
Product_0745,1282.588663879578,604.06,774760.5083030978,C,27.882362258251696,22.91782828215354,SUP_1436,4,84.93,185,1.28,59.0,171.0
Product_0715,859.9921072899298,900.43,774362.6931670714,C,11.466561430532398,14.839277420547418,SUP_1568,14,70.16,71,1.28,72.0,233.0
Product_1035,929.7521274121259,832.43,773953.5634216759,C,54.69130161247799,67.44138261808084,SUP_1219,13,57.0,320,1.28,312.0,1023.0
Product_2123,1474.4097407589643,520.97,768123.2426431976,C,40.95582613219345,77.79748753422797,SUP_1096,2,86.7,763,1.28,141.0,223.0
Product_2023,2490.836330687236,306.36,763092.6182693416,C,75.47988880870412,79.21859230214164,SUP_1037,4,97.98,123,1.28,203.0,505.0
Product_2024,1405.423787111642,541.69,761304.0112405055,C,58.55932446298508,33.15410353444689,SUP_1310,2,97.42,482,1.28,61.0,179.0
Product_0759,2998.1971484748597,253.69,760612.6345965872,C,103.3861085680986,130.89817923054204,SUP_1141,13,58.0,788,1.28,605.0,1950.0
Product_0245,4400.534267637224,172.41,758696.1130833337,C,176.02137070548895,357.2630915715244,SUP_0957,6,87.92,142,1.28,1121.0,2178.0
Product_0039,2973.7963546043375,254.81,757753.0491167313,C,270.34512314584885,512.469885083755,SUP_1054,14,99.0,235,1.28,2455.0,6240.0
Product_0779,2751.3713513651956,273.72,753105.3662956815,C,12.797076052861375,18.010561774559847,SUP_1396,4,43.51,381,1.28,47.0,99.0
Product_1726,6381.055810794083,117.51,749837.8683264127,C,41.43542734281872,46.11607977244924,SUP_0976,8,65.43,639,1.28,167.0,499.0
Product_2136,1673.1119283811036,446.97,747830.8386285019,C,35.59812613576816,92.19671481151613,SUP_1217,13,82.33,114,1.28,426.0,889.0
Product_1142,1550.0,480.19,744294.5,C,67.3913043478261,68.43825294674875,SUP_1276,13,98.99,302,1.28,316.0,1193.0
Product_0150,1037.845470885761,715.91,743003.9510618252,C,5.765808171587561,8.545441819529008,SUP_1641,9,48.6,458,1.28,33.0,85.0
Product_1529,3582.9352633168787,206.41,739553.6677012369,C,143.31741053267515,124.62127465492334,SUP_1094,7,96.9,154,1.28,423.0,1427.0
Product_0285,1396.8062040873967,528.32,737960.6537434536,C,34.92015510218492,48.99944486967617,SUP_1263,2,55.44,162,1.28,89.0,159.0
Product_0313,2844.306418656491,258.59,735509.196800382,C,81.26589767589975,178.52293732070427,SUP_1091,11,68.55,312,1.28,758.0,1652.0
Product_2128,5220.640678424202,140.46,733291.1896914634,C,52.20640678424202,95.03962500186687,SUP_1071,12,55.35,204,1.28,422.0,1049.0
Product_1055,1122.8844687667072,652.91,733142.4985024708,C,59.0991825666688,39.801733725209,SUP_1227,9,72.93,149,1.28,153.0,685.0
Product_0235,2615.678761023924,277.88,726844.814113328,C,104.62715044095695,110.05464216543056,SUP_1065,14,64.4,205,1.28,528.0,1993.0
Product_0380,4327.835037454282,166.56,720844.2038383853,C,180.32645989392844,154.17643508992583,SUP_0921,3,83.66,233,1.28,342.0,883.0
Product_0321,2786.3050188866882,258.7,720817.1083859862,C,398.04357412666974,721.1288326057868,SUP_0889,9,44.22,72,1.28,2770.0,6353.0
Product_2020,2659.9467050499256,270.43,719329.3874466514,C,73.88740847360904,112.11430678530509,SUP_1122,14,43.26,230,1.28,537.0,1572.0
Product_0978,4950.0,144.57,715621.5,C,206.25,288.66729005522274,SUP_1016,13,50.42,216,1.28,1333.0,4015.0
Product_0768,3206.387584435814,223.18,715601.581094385,C,39.1022876150709,52.30720102228788,SUP_1183,13,72.22,820,1.28,242.0,751.0
Product_1037,2500.0,279.27,698175.0,C,100.0,76.37626158259734,SUP_1011,6,82.82,43,1.28,240.0,840.0
Product_0132,581.7473354659563,1199.53,697823.3813114786,C,25.29336241156332,20.788923666066378,SUP_1342,12,64.82,190,1.28,93.0,397.0
Product_0921,6454.132405650465,106.88,689817.6715159217,C,358.56291142502585,353.9998980981123,SUP_0913,6,91.27,220,1.28,1110.0,3262.0
Product_0549,4000.0,172.43,689720.0,C,666.6666666666666,258.19888974716116,SUP_0868,2,99.0,60,1.28,468.0,1802.0
Product_1721,1252.2012177097267,544.62,681973.8271890713,C,22.76729486744958,34.30180842852964,SUP_1409,4,2.0,133,1.28,88.0,180.0
Product_0662,2421.0117458773425,280.14,678222.2304900787,C,105.26138025553664,100.67867273766855,SUP_1216,4,75.7,61,1.28,258.0,680.0
Product_1797,2039.6209349864612,332.37,677908.8101614501,C,107.34847026244533,175.71135728422794,SUP_1118,4,92.92,143,1.28,450.0,880.0
Product_0488,1249.004257022196,534.48,667567.7952932233,C,73.47083864836448,143.7509552499798,SUP_1256,8,44.52,245,1.28,521.0,1109.0
Product_0796,1433.7617063846508,463.88,665093.3803577118,C,10.94474585026451,14.509868547633586,SUP_1426,8,41.84,403,1.28,53.0,141.0
Product_1324,700.0,946.36,662452.0,C,77.77777777777777,44.09585518440984,SUP_1300,8,71.91,329,1.28,160.0,783.0
Product_2037,2771.1709911362377,238.93,662115.8849121813,C,13.259191345149462,36.84021745194864,SUP_1360,4,76.32,2426,1.28,95.0,149.0
Product_0451,1285.0,514.14,660669.9,C,31.341463414634145,46.03184210744642,SUP_1415,10,66.49,855,1.28,187.0,501.0
Product_0412,4209.7640454519205,154.93,652218.7435618661,C,15.034871590899716,40.517956888680125,SUP_1193,2,86.13,293,1.28,74.0,105.0
Product_2070,2471.464370552897,263.69,651700.4398710934,C,107.45497263273465,111.78839488562784,SUP_1130,4,68.67,105,1.28,287.0,717.0
Product_2112,2637.399020764263,245.32,647006.727773889,C,85.07738776658913,201.8950650898341,SUP_1072,7,66.9,131,1.28,684.0,1280.0
Product_1910,847.5330968863424,762.62,646345.6903474624,C,70.62775807386187,86.62615101334536,SUP_1403,4,81.74,59,1.28,222.0,505.0
Product_0663,2343.0757757930505,275.56,645657.960777533,C,52.068350573178904,35.27283043663804,SUP_1198,2,43.33,479,1.28,64.0,169.0
Product_0278,2195.802602162958,293.85,645236.5946455853,C,73.1934200720986,109.36480128485982,SUP_1146,5,86.38,306,1.28,314.0,680.0
Product_1498,2581.1534888897804,249.43,643817.1147337779,C,135.85018362577793,152.69126106193616,SUP_1031,7,80.91,52,1.28,518.0,1469.0
Product_1559,1500.8796867330775,427.91,642241.4267499512,C,93.80498042081734,139.78373371906082,SUP_1140,2,74.22,115,1.28,254.0,442.0
Product_1131,5300.796800565203,120.84,640548.2853802991,C,662.5996000706504,314.8142398612393,SUP_0829,10,68.05,137,1.28,1275.0,7901.0
Product_0910,1250.0,510.82,638525.0,C,113.63636363636364,128.62913567871993,SUP_1117,2,67.17,141,1.28,233.0,461.0
Product_1053,1148.9165238961282,554.07,636580.1783951278,C,12.48822308582748,13.794717465963574,SUP_1411,14,35.24,1066,1.28,67.0,242.0
Product_0642,986.1117924053533,643.55,634612.244002465,C,6.241213875983249,9.16921516194738,SUP_1491,11,74.84,59,1.28,39.0,108.0
Product_1046,1513.6102971616913,419.04,634263.2589226351,C,79.66369985061533,53.85545743364171,SUP_1147,9,37.49,203,1.28,207.0,924.0
Product_0653,1160.000543541007,546.15,633534.2968549209,C,42.962983094111365,36.515553299578706,SUP_1202,4,70.7,19,1.28,94.0,266.0
Product_0139,3694.7228466709453,171.33,633016.865320133,C,17.67809974483706,41.8953835057825,SUP_1192,4,99.0,115,1.28,108.0,179.0
Product_0142,2838.5344561255,222.84,632539.0182030065,C,113.54137824502,196.56548295484177,SUP_1109,9,70.49,332,1.28,755.0,1777.0
Product_1716,1034.0253963423609,608.56,629266.4951981071,C,18.80046175167929,32.868065393044034,SUP_1282,13,58.86,610,1.28,152.0,397.0
Product_1028,1759.551306349169,356.35,627016.1080175265,C,175.95513063491688,106.91973368516841,SUP_0908,13,23.07,171,1.28,494.0,2782.0
Product_0902,1020.9020829844941,610.09,622842.1518080101,C,145.84315471207057,160.56184119427945,SUP_1176,14,68.69,588,1.28,769.0,2811.0
Product_0584,1052.431285782661,588.43,619282.1414930911,C,50.11577551346005,66.73339974328391,SUP_1257,13,34.74,529,1.28,308.0,960.0
Product_1845,2500.0,247.44,618600.0,C,2500.0,,SUP_0920,7,53.21,71,1.28,0.0,17500.0
Product_0030,2938.1780800727965,210.3,617898.8502393091,C,79.41021838034585,85.72621050813385,SUP_1083,11,52.64,154,1.28,364.0,1238.0
Product_1798,1389.9977622524798,442.09,614504.1107141988,C,69.49988811262399,147.91448041045652,SUP_1231,9,62.83,240,1.28,568.0,1194.0
Product_0277,5371.7575489804085,114.19,613400.9945180728,C,114.2927138080938,233.37420534535744,SUP_0878,14,46.93,414,1.28,1118.0,2719.0
Product_0510,1218.0,498.6,607294.8,C,46.84615384615385,89.7109546522351,SUP_1280,6,69.48,331,1.28,282.0,564.0
Product_2133,1229.8445583169519,484.86,596302.4325455573,C,409.9481861056506,523.7632934417871,SUP_1098,6,66.04,75,1.28,1643.0,4103.0
Product_0286,3612.7470376298184,164.42,594007.8679270947,C,50.88376109337772,121.947706114929,SUP_1047,11,39.72,140,1.28,518.0,1078.0
Product_0192,6868.913172672168,86.26,592512.4502747012,C,208.14888402036874,169.81845557385864,SUP_0797,6,61.48,459,1.28,533.0,1782.0
Product_0314,499.74370819294774,1179.88,589637.6064226952,C,23.797319437759416,42.400552158253966,SUP_1513,9,76.5,76,1.28,163.0,378.0
Product_1012,7787.614243551045,74.95,583681.6875541508,C,324.48392681462684,258.5011060980192,SUP_0906,5,95.74,445,1.28,740.0,2363.0
Product_0517,2862.7500892456414,201.6,577130.4179919213,C,51.12053730795788,71.08973709781498,SUP_1292,11,22.35,95,1.28,302.0,865.0
Product_0884,1908.0,302.16,576521.28,C,136.28571428571428,282.00911839361305,SUP_1039,7,56.26,683,1.28,956.0,1910.0
Product_0601,665.9732180411621,862.32,574282.025381255,C,55.49776817009684,25.642432508082713,SUP_1418,13,26.82,397,1.28,119.0,841.0
Product_1206,2800.0,204.89,573692.0,C,215.3846153846154,264.09011670940987,SUP_0974,14,80.51,399,1.28,1265.0,4281.0
Product_0791,2890.9664188477836,196.77,568855.4622366785,C,23.89228445328747,34.88984103351385,SUP_1177,9,45.29,1368,1.28,134.0,350.0
Product_0199,3966.848729457455,143.39,568806.4393169044,C,396.6848729457455,239.87430895886294,SUP_0885,3,52.75,189,1.28,532.0,1723.0
Product_0822,276.1019299096742,2058.78,568433.131259439,C,5.8745091470143445,7.555703215903382,SUP_1586,9,85.38,471,1.28,30.0,83.0
Product_0336,431.60732697891945,1311.71,566143.6468715185,C,8.991819312060821,24.5262411985585,SUP_1661,6,60.86,371,1.28,77.0,131.0
Product_0755,3913.368127366004,144.27,564581.6197350934,C,36.23489006820374,32.62880189464887,SUP_1124,9,65.08,365,1.28,126.0,453.0
Product_0503,1094.431027149378,514.47,563051.9305375406,C,14.213389962978935,25.357028439412247,SUP_1478,13,91.96,453,1.28,118.0,303.0
Product_0727,9970.522145657862,56.12,559545.7028143192,C,91.47268023539323,259.0081459115836,SUP_0954,5,59.45,414,1.28,742.0,1200.0
Product_2054,1202.4241467396896,465.22,559391.7615462384,C,27.963352249760224,40.27616568249961,SUP_1361,4,75.23,589,1.28,104.0,216.0
Product_2169,1888.468088556498,295.89,558778.8227229821,C,16.56550954874121,39.86688096015083,SUP_1312,14,37.19,483,1.28,191.0,423.0
Product_0769,1343.9944839779064,413.44,555661.0794558256,C,24.8887867403316,18.374120458694897,SUP_1365,10,51.54,318,1.28,75.0,324.0
Product_0555,3575.514996706648,155.3,555277.4789885425,C,397.27944407851646,226.20660556591085,SUP_0881,9,66.35,45,1.28,869.0,4445.0
Product_1059,1077.1211177142873,515.27,555008.1983246407,C,37.14210750738921,27.666203240815516,SUP_1329,9,60.75,217,1.28,107.0,442.0
Product_0770,1450.4679497328632,381.12,552802.3450021888,C,38.1702092034964,19.997215592480693,SUP_1229,8,46.77,368,1.28,73.0,379.0
Product_0240,899.8988032749487,610.7,549568.1991600113,C,179.97976065498975,181.39055092887753,SUP_1355,8,47.96,239,1.28,657.0,2097.0
Product_0301,4095.2792761842206,134.02,548849.3285942093,C,34.41411156457328,72.75019295687544,SUP_1010,11,81.09,432,1.28,309.0,688.0
Product_0338,1048.1723457412918,521.61,546737.1772621152,C,13.612627866770023,19.36358423815254,SUP_1540,10,69.05,114,1.28,79.0,216.0
Product_0218,1641.939419942881,332.41,545797.0825832131,C,56.61860068768555,67.30566991279791,SUP_1289,13,68.51,57,1.28,311.0,1048.0
Product_0720,1128.987898931531,482.44,544668.9219605278,C,9.104741120415571,9.117149414858401,SUP_1407,7,42.7,345,1.28,31.0,95.0
Product_0448,825.5773009859313,658.26,543444.5141469991,C,33.02309203943725,38.98939787395475,SUP_1472,6,86.03,532,1.28,123.0,322.0
Product_0631,1412.931074826946,380.39,537464.851553422,C,4.663138860815003,7.825003625100872,SUP_1617,3,33.52,199,1.28,18.0,32.0
Product_0911,1950.0,272.3,530985.0,C,139.28571428571428,112.96454758458076,SUP_1090,12,21.33,220,1.28,501.0,2173.0
Product_0166,305.85340279721373,1732.47,529881.8447440888,C,152.92670139860687,0.24694778427548383,SUP_1389,10,46.41,564,1.28,1.0,1531.0
Product_0370,2363.7754401339807,224.11,529745.7138884264,C,131.32085778522116,98.20171569128306,SUP_1041,14,81.36,235,1.28,471.0,2310.0
Product_0283,1316.6316870904907,398.73,524980.5525935914,C,38.72446138501443,54.105514867315826,SUP_1316,12,69.48,480,1.28,240.0,705.0
Product_0572,2032.3813042702368,257.88,524110.49074520863,C,48.39003105405326,55.76715388877673,SUP_1178,7,74.88,343,1.28,189.0,528.0
Product_0487,915.2657542115866,565.87,517921.4323357105,C,16.057293933536606,20.37379961544103,SUP_1479,2,92.63,286,1.28,37.0,70.0
Product_1041,2383.6265163484586,214.33,510882.67124896514,C,183.35588587295837,79.86605963892627,SUP_1081,13,59.51,161,1.28,369.0,2753.0
Product_1594,2251.747473334494,226.32,509615.4881650626,C,204.70431575768126,110.65006305568764,SUP_1115,4,62.02,403,1.28,284.0,1103.0
Product_2106,656.7591453149917,773.19,507799.60356609843,C,28.5547454484779,44.99396407159784,SUP_1385,8,21.41,449,1.28,163.0,392.0
Product_0337,1369.8324662256935,370.37,507344.8505160101,C,8.895016014452555,16.107857139374538,SUP_1425,4,86.88,574,1.28,42.0,78.0
Product_1338,955.3516423355617,529.27,505638.9637389427,C,106.15018248172908,39.03238619188666,SUP_1286,2,75.31,177,1.28,71.0,284.0
Product_1725,1823.338791338963,276.18,503569.7073919948,C,49.279426792944946,100.84825616709736,SUP_1169,12,8.72,291,1.28,448.0,1040.0
Product_0660,2028.9159574229197,245.9,498910.433930296,C,30.282327722730145,54.749340716920074,SUP_1275,14,54.79,316,1.28,263.0,687.0
Product_0239,2653.5952453596196,187.96,498769.76231779414,C,110.56646855665082,118.71049606016493,SUP_1026,13,76.97,247,1.28,548.0,1986.0
Product_2086,935.0717846295364,528.41,494101.2817160933,C,27.502111312633424,29.741995554859695,SUP_1339,3,45.01,167,1.28,66.0,149.0
Product_0423,2531.298192235572,194.88,493299.3917028683,C,230.1180174759611,292.3596917577037,SUP_1070,6,81.71,673,1.28,917.0,2298.0
Product_1042,2581.7136899275256,190.15,490912.858139719,C,112.24842130119677,79.42413397286435,SUP_1113,9,64.6,1198,1.28,305.0,1316.0
Product_2039,704.6634708134812,695.45,490058.21077723557,C,3.6322859320282537,7.760691505152064,SUP_1603,14,74.18,307,1.28,38.0,89.0
Product_2141,331.0,1479.14,489595.34,C,66.2,88.39230735759759,SUP_1499,6,99.0,363,1.28,278.0,676.0
Product_0203,2084.527886630102,234.05,487883.7518657754,C,122.61928744882952,101.52634907810994,SUP_0971,14,65.36,112,1.28,487.0,2204.0
Product_0670,2020.1846452931916,240.87,486601.87551177107,C,22.95664369651354,75.95254761222411,SUP_1325,9,69.7,1057,1.28,292.0,499.0
Product_0255,1450.9521236100652,334.85,485851.3185908304,C,40.30422565583515,98.25851618368934,SUP_1230,5,56.85,172,1.28,282.0,484.0
Product_1025,3153.666692772127,149.85,472576.95391190326,C,8.784586887944643,29.36068529390892,SUP_1368,4,28.86,322,1.28,76.0,112.0
Product_1599,5265.412821156563,89.33,470359.32731391577,C,210.6165128462625,235.50413178079333,SUP_0883,10,97.57,116,1.28,954.0,3061.0
Product_1277,2629.5141597804272,178.1,468316.4718568941,C,131.47570798902137,116.02701234828152,SUP_1002,6,19.26,106,1.28,364.0,1153.0
Product_0092,7002.324261757166,66.84,468035.353655849,C,200.06640747877617,209.9284205358682,SUP_0828,7,59.17,902,1.28,711.0,2112.0
Product_0926,1850.0,252.21,466588.5,C,264.2857142857143,367.0993118515816,SUP_1086,3,99.0,711,1.28,814.0,1607.0
Product_1558,1300.0,357.63,464919.0,C,260.0,433.58966777357597,SUP_0968,2,81.77,182,1.28,785.0,1305.0
Product_1597,2445.8703167422495,189.46,463394.5902099866,C,97.83481266968998,119.09382725219095,SUP_1105,14,59.51,957,1.28,571.0,1941.0
Product_0816,557.4763803716621,827.88,461523.5457820916,C,5.7471791790893,6.848211551237851,SUP_1577,9,68.26,421,1.28,27.0,79.0
Product_0462,498.9230444179093,911.52,454778.33344781265,C,33.26153629452729,52.68981560779263,SUP_1556,11,65.76,204,1.28,224.0,590.0
Product_1060,691.3096085488203,657.75,454708.8950229865,C,27.65238434195281,71.20180173225174,SUP_1370,10,82.77,899,1.28,289.0,566.0
Product_0443,1649.3227826266996,274.81,453250.3938936433,C,21.99097043502266,41.965606065460335,SUP_1431,3,68.45,145,1.28,94.0,160.0
Product_2088,5005.859404051055,90.15,451278.22527520265,C,106.5076468947033,250.11494900192915,SUP_1064,2,70.3,178,1.28,453.0,667.0
Product_2093,1071.147846996737,418.45,448221.8165757845,C,26.778696174918423,55.55710372614347,SUP_1267,9,38.93,159,1.28,214.0,456.0
Product_0189,1593.6491636985058,280.53,447066.3998923418,C,44.2680323249585,30.77781227439239,SUP_1333,14,56.27,279,1.28,148.0,768.0
Product_0774,904.6454448908381,492.42,445465.50997314655,C,24.44987688894157,21.115647907120906,SUP_1313,4,39.17,706,1.28,55.0,153.0
Product_0570,2623.26161933163,168.92,443121.3527374989,C,39.746388171691365,87.91772120298542,SUP_1157,8,78.31,199,1.28,319.0,637.0
Product_2116,469.9088092967971,941.96,442635.302005211,C,31.327253953119804,41.72682803407073,SUP_1454,2,61.15,102,1.28,76.0,139.0
Product_1872,221.69777878896807,1989.24,441010.08947816683,C,4.716974016786555,6.618529276307792,SUP_1772,7,53.83,272,1.28,23.0,57.0
Product_0672,1741.7551261315143,252.82,440350.53098856943,C,13.398116354857802,24.483702010453083,SUP_1408,2,77.32,93,1.28,45.0,72.0
Product_1958,1372.7489055529277,320.56,440048.3891640465,C,44.28222275977186,26.008266840375473,SUP_1246,2,90.26,356,1.28,48.0,137.0
Product_0121,997.8883710427655,440.55,439619.72186289035,C,36.95882855713946,42.86767105958868,SUP_1215,8,72.78,228,1.28,156.0,452.0
Product_0692,281.32432444213634,1557.08,438044.47910236166,C,17.58277027763352,7.518667148569454,SUP_1357,9,21.0,286,1.28,29.0,188.0
Product_0757,1888.997496618812,229.92,434318.3044225972,C,32.01690672235274,31.1727266426108,SUP_1285,14,66.83,380,1.28,150.0,599.0
Product_0295,618.0391033303232,701.74,433702.760371021,C,29.43043349192015,60.37971659359789,SUP_1543,3,43.0,360,1.28,134.0,223.0
Product_0302,1131.9933094276983,382.64,433145.91991941445,C,17.968147768693623,24.30537729146586,SUP_1208,2,50.97,155,1.28,44.0,80.0
