SKU,Annual_Demand,Unit_Cost,Annual_Consumption_Value,ABC_Category,Avg_Daily_Demand,Demand_Std_Dev,Supplier_ID,Lead_Time_Days,Supplier_Reliability,MOQ,Z_Value,Safety_Stock
Product_0635,12897.167897916692,121.04,1561073.2023638363,C,992.089838301284,1629.2276576327733,SUP_0746,12,83.23,670,1.28,7225.0
Product_0469,11357.58047039306,135.63,1540428.6391994108,C,252.3906771198458,423.4333766937614,SUP_0753,2,99.0,183,1.28,767.0
Product_1140,4120.345751956877,373.58,1539278.7660160502,C,100.49623785260677,212.69740216005067,SUP_0993,12,15.93,132,1.28,944.0
Product_0543,2298.0,669.4,1538281.2,C,82.07142857142857,51.92439558765087,SUP_1196,2,48.77,739,1.28,94.0
Product_1791,13648.899212825167,111.09,1516256.2135527479,C,853.0562008015729,497.1966828758152,SUP_0688,8,32.18,577,1.28,1801.0
Product_1890,7325.430414973896,205.52,1505522.4588854352,C,221.98273984769384,289.3796492860486,SUP_1035,3,68.0,88,1.28,642.0
Product_0907,2868.152244785276,522.14,1497577.013092184,C,68.28933916155418,60.98897754071589,SUP_1095,5,45.29,154,1.28,175.0
Product_0436,1359.6107571429343,1100.3,1495979.7160843706,C,226.60179285715571,208.51156257592856,SUP_1052,6,99.0,307,1.28,654.0
Product_2071,2642.805845281437,564.04,1490648.2089725416,C,61.46060105305668,137.99107611985343,SUP_1166,10,81.68,561,1.28,559.0
Product_1790,20425.586958065833,72.68,1484531.6601122248,C,1201.5051151803432,724.1152268544781,SUP_0622,5,63.5,866,1.28,2073.0
Product_0939,3529.6327265883074,420.48,1484139.9688758515,C,130.72713802178916,127.86318951255923,SUP_0911,12,72.94,523,1.28,567.0
Product_0909,6925.279388802763,213.99,1481940.5364099033,C,494.6628134859116,520.7379653987571,SUP_0853,13,99.0,314,1.28,2404.0
Product_0964,13198.131445800092,111.85,1476211.0022127402,C,216.36281058688675,630.9970295368975,SUP_0666,13,43.84,317,1.28,2913.0
Product_1413,10681.4141717072,138.11,1475210.1112544816,C,288.6868695056,319.5266134492424,SUP_0808,14,45.85,2321,1.28,1531.0
Product_0212,11460.691587812647,128.65,1474417.9727720972,C,337.07916434743083,410.69694994256844,SUP_0796,11,48.88,646,1.28,1744.0
Product_1180,1850.132076337306,793.83,1468690.3461588437,C,34.90815238372276,29.36304000301722,SUP_1273,11,21.69,271,1.28,125.0
Product_1471,10508.877695813318,137.64,1446441.926051745,C,309.0846381121564,341.44402670953764,SUP_0800,11,68.2,499,1.28,1450.0
Product_1718,3632.5918628479744,387.62,1408065.257877132,C,37.067263906611984,77.97273422926202,SUP_1153,3,46.8,460,1.28,173.0
Product_0593,3862.013614040137,359.67,1389050.4365618161,C,148.53898515538987,277.7521949993926,SUP_0935,5,51.61,197,1.28,795.0
Product_2026,3206.624473059987,430.61,1380804.564344361,C,188.62496900352863,149.5537257747456,SUP_0965,11,42.15,254,1.28,635.0
Product_0957,13590.496775987749,101.06,1373455.604181322,C,191.41544754912323,189.0847869349488,SUP_0813,2,73.64,71,1.28,343.0
Product_0386,3165.036118104412,433.73,1372771.1155054267,C,158.25180590522058,118.40257794884215,SUP_0949,5,90.75,611,1.28,339.0
Product_1680,1305.689075548137,1048.46,1368962.7681491997,C,6.528445377740685,13.712994993235444,SUP_1490,13,70.45,657,1.28,64.0
Product_0743,4251.361298457491,318.22,1352868.192395143,C,62.520019094963104,110.49277782811129,SUP_1132,14,39.01,228,1.28,530.0
Product_1339,1186.3835078573295,1130.92,1341704.836706011,C,91.26026983517919,18.41383605699519,SUP_1260,2,69.47,418,1.28,34.0
Product_0238,2458.9303526411154,540.38,1328756.783960206,C,94.57424433235059,109.63456971999285,SUP_1092,7,46.82,86,1.28,372.0
Product_0186,1611.2627733675713,824.27,1328115.566203688,C,57.545099048841834,101.90887065821622,SUP_1080,11,48.32,372,1.28,433.0
Product_0041,1213.0887203075918,1093.51,1326524.6465435547,C,110.28079275523561,70.00619465651108,SUP_1200,2,83.23,158,1.28,127.0
Product_0590,4070.345617913174,325.57,1325182.422823992,C,162.81382471652697,91.443685048629,SUP_1022,9,46.51,380,1.28,352.0
Product_2018,1646.4279971255996,803.1,1322246.324491569,C,117.60199979468568,116.59958872807945,SUP_1121,4,59.12,331,1.28,299.0
Product_0904,6505.497285881979,202.07,1314565.8365581715,C,85.59864849844709,157.44027572377,SUP_0955,5,79.92,266,1.28,451.0
Product_1185,6911.85470132325,190.08,1313805.3416275235,C,329.13593815825,307.9010257892038,SUP_0793,10,53.79,172,1.28,1247.0
Product_1320,764.2600668026462,1717.79,1312838.3001529176,C,54.590004771617586,45.91664311300116,SUP_1298,7,99.0,39,1.28,156.0
Product_2009,3000.0,435.02,1305060.0,C,1000.0,1000.0,SUP_0867,8,75.46,52,1.28,3621.0
Product_1896,2217.53786509855,586.94,1301561.674540943,C,36.353079755713935,47.33194426031178,SUP_1321,5,69.74,169,1.28,136.0
Product_0223,4434.697076928437,292.11,1295419.3631415658,C,108.16334333971798,158.82982854855237,SUP_1033,2,62.47,58,1.28,288.0
Product_0431,11074.68068750465,115.28,1276689.189655536,C,461.4450286460271,661.3982357812765,SUP_0848,12,63.48,629,1.28,2933.0
Product_0891,9685.581989919296,130.99,1268714.3848595286,C,333.98558585928606,432.85791206609247,SUP_0787,9,62.17,271,1.28,1663.0
Product_1411,4969.894445750733,254.84,1266527.9005551168,C,165.6631481916911,181.8375389010543,SUP_0952,12,51.94,1414,1.28,807.0
Product_0046,4117.952861104032,306.06,1260340.6526695,C,205.89764305520163,162.41557730987907,SUP_0910,12,53.44,301,1.28,721.0
Product_1784,37024.858367697394,33.8,1251440.212828172,C,2056.9365759831885,948.4424860732073,SUP_0528,3,60.68,355,1.28,2103.0
Product_2075,2281.376795688889,546.27,1246247.7021809695,C,67.09931752026145,157.45194847985925,SUP_1152,5,52.85,420,1.28,451.0
Product_0254,3078.949338680752,401.62,1236567.6334009636,C,106.17066685106042,135.35324538080158,SUP_1046,9,49.07,456,1.28,520.0
Product_0009,8481.677787049266,145.19,1231454.797901683,C,223.20204702761225,243.99162428806426,SUP_0953,12,62.75,151,1.28,1082.0
Product_1978,5228.004962289994,231.96,1212688.031052787,C,145.22236006361095,320.50037654497737,SUP_1038,12,71.66,120,1.28,1422.0
Product_0141,4495.489280663113,268.22,1205780.1348594604,C,34.58068677433164,54.49753463089124,SUP_1119,5,60.99,39,1.28,156.0
Product_1405,1000.0,1199.44,1199440.0,C,1000.0,,SUP_1050,10,99.0,81,1.28,0.0
Product_2012,7178.966860248129,167.03,1199102.834667245,C,135.45220491034206,121.26250016233523,SUP_0876,5,77.57,102,1.28,348.0
Product_0969,2700.397721709649,442.02,1193629.800950099,C,117.40859659607169,105.658443977806,SUP_1078,7,45.86,748,1.28,358.0
Product_0599,5205.115143766039,228.16,1187599.0712016595,C,126.95402789673267,260.14880177487703,SUP_0988,9,83.85,102,1.28,999.0
Product_0177,1445.5012646922326,820.01,1185325.4920602776,C,120.45843872435272,119.09225409636177,SUP_1218,6,60.9,222,1.28,374.0
Product_1202,6665.013701188434,177.8,1185039.4360713037,C,155.00031863228918,185.10598213176652,SUP_0905,12,75.17,144,1.28,821.0
Product_0780,1796.9697761008435,654.68,1176440.1730177002,C,17.6173507460867,39.01191757773775,SUP_1457,2,85.34,496,1.28,71.0
Product_0158,2973.544855732824,394.07,1171784.821298634,C,57.18355491793893,133.84445640918247,SUP_1062,12,68.04,430,1.28,594.0
Product_0547,2120.180599517011,546.51,1158699.8994420418,C,23.55756221685568,46.28735577459194,SUP_1163,14,45.44,255,1.28,222.0
Product_1109,11028.635195231993,103.63,1142897.4652818914,C,1002.6031995665448,632.5144608052972,SUP_0756,2,57.62,306,1.28,1145.0
Product_1108,2574.6212937401115,443.1,1140814.6952562435,C,858.2070979133705,557.0598542764013,SUP_0919,13,60.95,674,1.28,2571.0
Product_0608,5138.392367145858,220.06,1130754.6243141175,C,6.805817704828951,22.192757136117454,SUP_1351,8,25.92,264,1.28,81.0
Product_1796,3828.4159969978023,294.58,1127774.7843956125,C,141.79318507399267,83.16352610039196,SUP_0947,4,78.48,79,1.28,213.0
Product_0335,3141.841641603174,357.42,1122957.0395418066,C,22.441726011451244,47.75419197112468,SUP_1199,11,58.72,341,1.28,203.0
Product_0908,2568.771430411956,436.83,1122116.4239468547,C,62.652961717364775,67.75939181913685,SUP_1125,8,67.07,257,1.28,246.0
Product_1136,669.8949756144327,1656.0,1109346.0796175005,C,83.73687195180409,56.74554459786685,SUP_1390,5,48.13,453,1.28,163.0
Product_0923,5388.007341840685,205.52,1107343.2688950975,C,538.8007341840685,448.440001855968,SUP_0932,8,68.0,1670,1.28,1624.0
Product_0924,3350.0,329.97,1105399.5,C,279.1666666666667,341.42637522161306,SUP_0886,2,90.98,102,1.28,619.0
Product_0652,2120.652135597474,519.1,1100830.523588649,C,47.12560301327721,45.766130882295805,SUP_1133,9,99.0,98,1.28,176.0
Product_1052,2898.047518807062,378.28,1096273.4154143352,C,54.68014186428419,169.36284713168698,SUP_1106,5,78.71,233,1.28,485.0
Product_0468,1643.5374323274964,666.77,1095861.4537530048,C,78.2636872536903,63.4015132680546,SUP_1201,12,82.54,285,1.28,282.0
Product_1137,2266.8668232441723,483.29,1095554.067005676,C,68.69293403770219,75.00071643186983,SUP_1097,4,69.15,61,1.28,193.0
Product_2172,5755.424852182127,189.91,1093012.7336779078,C,274.0678501039108,296.4679526896699,SUP_0858,6,92.23,70,1.28,930.0
Product_0899,3635.5947351548416,299.92,1090387.5729676401,C,165.2543061434019,211.8095437619118,SUP_0834,5,77.21,117,1.28,607.0
Product_0236,1177.0656472825203,922.99,1086419.8217852935,C,26.751491983693644,52.90311856017589,SUP_1336,13,57.59,131,1.28,245.0
Product_1891,5066.335734714061,213.5,1081662.679361452,C,27.83700953139594,42.821862777129255,SUP_1149,11,74.24,255,1.28,182.0
Product_0377,2074.5183932859295,519.63,1077981.9927031675,C,115.2510218492183,108.08350116688146,SUP_1066,8,84.64,278,1.28,392.0
Product_0596,1153.0752753021,929.73,1072048.6757066215,C,36.03360235319062,36.05016412737531,SUP_1335,6,24.27,524,1.28,114.0
Product_0506,2974.1041208070096,359.43,1068982.2441416634,C,1487.0520604035048,688.7956294043964,SUP_0898,5,66.48,187,1.28,1972.0
Product_1139,2597.2821271491075,411.0,1067482.9542582831,C,89.56145266031405,121.4838827683173,SUP_1156,9,50.98,1628,1.28,467.0
Product_2080,1120.2578024706984,946.24,1060032.7430098737,C,48.70686097698689,84.84775536575228,SUP_1367,14,69.4,181,1.28,407.0
Product_2159,819.8862504997174,1283.47,1052299.4059288723,C,48.228602970571615,83.09624289570968,SUP_1188,2,58.94,45,1.28,151.0
Product_0373,7347.326136809218,142.53,1047214.3942794178,C,166.98468492748222,105.09332845568305,SUP_0880,11,57.19,224,1.28,447.0
Product_2052,1214.9064311532939,855.21,1039000.1289866085,C,80.99376207688626,88.14614322177559,SUP_1271,10,44.48,371,1.28,357.0
Product_1412,2028.9706017220478,507.42,1029540.2627258016,C,112.72058898455822,70.0537713382604,SUP_0926,6,97.14,126,1.28,220.0
Product_1642,3465.5585035140134,296.51,1027572.7518769401,C,231.0372335676009,143.4151861443969,SUP_0909,3,82.94,123,1.28,318.0
Product_0882,893.1131333383979,1147.05,1024445.4195958093,C,63.793795238456994,68.78786585983762,SUP_1186,2,74.01,357,1.28,125.0
Product_0117,4947.7803048996075,206.28,1020628.121294691,C,58.20918005764244,104.26522061123919,SUP_0922,9,98.12,432,1.28,401.0
Product_0877,1138.6097755127528,895.09,1019158.2239637099,C,75.90731836751685,102.72114735333818,SUP_0784,5,61.34,946,1.28,295.0
Product_0749,634.2689693296046,1605.64,1018407.6279143865,C,7.9283621166200575,13.878075823663856,SUP_1610,13,34.02,438,1.28,65.0
Product_1364,4847.271822549878,208.74,1011819.5202390617,C,403.9393185458232,261.5676588866629,SUP_0854,10,99.0,275,1.28,1059.0
Product_0320,1789.84690341108,564.55,1010458.069320725,C,223.730862926385,191.0863135296631,SUP_1112,3,44.77,149,1.28,424.0
Product_0883,1575.701342099862,640.9,1009866.9901518015,C,68.50875400434182,95.73255426365392,SUP_0989,14,82.09,155,1.28,459.0
Product_0495,5157.82944378492,195.59,1008819.8609098925,C,15.214836117359646,32.11987940554193,SUP_1179,14,38.65,201,1.28,154.0
Product_1311,3156.9082347283475,318.28,1004780.7529493383,C,210.46054898188984,122.59338407897744,SUP_0924,4,52.03,512,1.28,314.0
Product_0740,2139.20009107001,463.39,991283.9302009318,C,39.61481650129648,52.68411930838388,SUP_1308,8,64.91,48,1.28,191.0
Product_2055,2729.184287984118,362.8,990148.059680638,C,22.009550709549337,33.55560331819498,SUP_1211,11,89.38,233,1.28,143.0
Product_1990,2944.937667424805,335.54,988144.3849277191,C,588.987533484961,537.9919060130193,SUP_0809,9,99.0,229,1.28,2066.0
Product_2030,4517.622777382231,217.04,980504.8476030394,C,215.12489416105862,79.1578758394972,SUP_0997,2,61.45,727,1.28,144.0
Product_0627,2598.6465603995757,376.6,978650.2946464802,C,8.328995385896077,22.027101902680005,SUP_1419,3,33.43,118,1.28,49.0
Product_0897,4812.144862900864,202.03,972197.6266518615,C,401.0120719084053,593.2534547201623,SUP_0681,14,71.15,270,1.28,2842.0
Product_1661,2277.3017327951975,422.29,961681.748742084,C,11.001457646353611,27.838190036728392,SUP_1334,4,85.33,338,1.28,72.0
Product_0706,1310.159989350679,731.01,957740.0538152399,C,43.67199964502264,41.846936228254236,SUP_1228,9,59.68,123,1.28,161.0
Product_0915,8300.0,114.26,948358.0,C,691.6666666666666,685.5102059227437,SUP_0798,3,73.29,260,1.28,1520.0
Product_0056,2681.462640256168,348.28,933899.8083484181,C,178.76417601707786,156.6210330804664,SUP_1006,6,69.64,362,1.28,492.0
Product_0049,2581.1365177322277,361.69,933571.2670985694,C,117.32438716964671,70.9098565053954,SUP_1061,4,99.0,281,1.28,182.0
Product_0953,3738.6328859501646,248.73,929910.1577223844,C,249.24219239667764,270.656915874674,SUP_0904,2,42.84,168,1.28,490.0
Product_1428,6119.779900616021,151.7,928370.6109234503,C,305.98899503080105,476.0307188471784,SUP_0844,12,57.6,275,1.28,2111.0
Product_0790,2414.8466557657052,383.86,926963.0372822237,C,10.364148737191869,13.271969540776043,SUP_1435,2,82.7,770,1.28,25.0
Product_0042,2037.4796964581622,452.87,922713.430135008,C,101.87398482290811,56.49534227143181,SUP_1069,12,49.22,92,1.28,251.0
Product_1592,1915.2059815435748,477.9,915276.9385796743,C,106.40033230797638,58.28885409373836,SUP_1143,11,88.09,274,1.28,248.0
Product_1640,4638.976433497031,196.94,913600.0188129053,C,149.6444010805494,151.43226492856573,SUP_0837,3,66.2,437,1.28,336.0
Product_2108,6257.947485341406,145.83,912596.4817873373,C,240.69028789774637,535.4994083892406,SUP_0877,2,41.21,420,1.28,970.0
Product_0614,1212.4503433381824,749.29,908476.9177598667,C,4.773426548575522,17.297443616903294,SUP_1519,8,65.45,301,1.28,63.0
Product_0111,4039.2681061486273,224.52,906896.4751924898,C,44.88075673498475,70.30160055051306,SUP_1116,6,52.81,426,1.28,221.0
Product_1114,2463.772609428886,366.97,904130.6344821183,C,91.25083738625504,119.35782264224443,SUP_1042,12,57.51,271,1.28,530.0
Product_0345,1178.7007722535232,766.19,903108.744692927,C,29.46751930633808,37.780972673226884,SUP_1319,4,70.96,235,1.28,97.0
Product_1982,3652.089791865075,247.06,902285.3039781854,C,158.78651268978587,142.42591608050122,SUP_0987,4,53.36,2087,1.28,365.0
Product_0437,5572.663394213574,160.8,896084.2737895427,C,123.8369643158572,166.7586660760947,SUP_0995,12,73.17,209,1.28,740.0
Product_0835,9233.239294358758,96.95,895162.5495880817,C,341.9718257169911,509.7565715477107,SUP_0846,14,49.34,517,1.28,2442.0
Product_0756,2549.851598082801,350.23,893034.5251965395,C,32.69040510362566,26.57927540146341,SUP_1354,3,52.0,140,1.28,59.0
Product_2053,4538.479656924513,196.39,891312.019823405,C,47.77347007288961,51.59655037681013,SUP_1079,3,69.56,185,1.28,115.0
Product_0300,1755.2601475545387,501.27,879859.2541646636,C,50.150289930129674,101.53297746483297,SUP_1181,11,38.23,788,1.28,432.0
Product_2142,1038.6753058602224,836.55,868903.8271173689,C,22.579897953483094,28.71242415817343,SUP_1326,12,79.83,248,1.28,128.0
Product_2144,2260.455430418938,381.92,863313.1379856007,C,25.686993527487928,46.76279493317491,SUP_1212,3,75.39,380,1.28,104.0
Product_0682,1020.3020140926601,842.57,859675.8680140526,C,72.87871529233287,78.36652038763164,SUP_1245,11,66.57,589,1.28,333.0
Product_1659,2318.145171366947,369.33,856160.5561409545,C,10.93464703474975,27.81832625547479,SUP_1404,2,51.62,282,1.28,51.0
Product_0389,2991.803821667711,286.15,856104.6635702155,C,106.85013648813253,124.69077563348918,SUP_1101,10,63.43,553,1.28,505.0
Product_0184,2763.5671640278283,309.69,855849.1150277782,C,102.35433940843808,129.23499434539886,SUP_1074,8,52.05,41,1.28,468.0
Product_1670,2214.0009676304016,384.6,851504.7721506525,C,20.311935482847723,34.06736423270987,SUP_1303,7,70.81,114,1.28,116.0
Product_1705,1179.3800284328042,721.93,851429.8239264943,C,10.530178825292895,14.957693771055755,SUP_1281,10,31.19,244,1.28,61.0
Product_0024,11086.991318874314,76.77,851148.323549981,C,692.9369574296446,563.8722069605923,SUP_0684,3,99.0,271,1.28,1251.0
Product_0589,3705.4709671222977,229.44,850183.25869654,C,308.7892472601915,677.0323222686791,SUP_0724,8,53.47,192,1.28,2452.0
Product_1033,2753.868840902196,307.75,847503.1357876508,C,94.96099451386883,37.67832412032585,SUP_1053,6,49.71,393,1.28,119.0
Product_0174,7855.340928772946,106.78,838793.3043743753,C,212.30651158845802,339.99421675628713,SUP_0893,5,33.99,331,1.28,974.0
Product_0713,2458.3754167602865,340.96,838207.6820985873,C,11.174433712546756,16.61970603874715,SUP_1414,6,61.58,91,1.28,53.0
Product_2100,3175.0633265489664,263.14,835486.1637480949,C,69.02311579454275,103.66743665176435,SUP_0933,2,97.85,227,1.28,188.0
Product_0198,622.8425181285593,1339.11,834054.644451135,C,47.9109629329661,76.18470237231759,SUP_1410,13,16.97,796,1.28,352.0
Product_0353,3396.1057968932496,245.48,833676.0510213549,C,19.860267818089177,35.15643602307866,SUP_1337,9,63.31,694,1.28,136.0
Product_1979,4575.472607707231,181.79,831775.1653550975,C,183.01890430828925,222.24491025930905,SUP_1082,5,76.03,88,1.28,637.0
Product_0887,600.0,1385.14,831084.0000000001,C,60.0,96.6091783079296,SUP_1131,6,79.32,361,1.28,303.0
Product_0361,3143.8045538189426,264.04,830090.1543903537,C,9.94874858803463,27.47651485291493,SUP_1356,2,79.61,661,1.28,50.0
Product_0176,1387.8467525263613,594.43,824977.7451042449,C,81.63804426625654,80.85816799936589,SUP_1167,5,32.01,53,1.28,232.0
Product_1605,2872.168500934725,287.09,824570.8549333502,C,478.6947501557875,52.18699096083138,SUP_0943,3,61.15,337,1.28,116.0
Product_1192,3944.117383681057,207.91,820021.4452411286,C,207.58512545689774,117.5780219168081,SUP_0980,7,63.67,246,1.28,399.0
Product_0582,4973.662932530272,164.48,818068.0791425791,C,160.44073975904104,129.18618727547815,SUP_0914,11,60.8,183,1.28,549.0
Product_1719,4523.714197879782,179.87,813680.4727726363,C,26.454468993449016,53.1500260354532,SUP_1250,3,69.08,410,1.28,118.0
Product_0725,1174.4561611044217,686.19,805900.0731882432,C,27.3129339791726,26.4110291174535,SUP_1220,6,70.42,155,1.28,83.0
Product_1143,2795.2992935361003,287.61,803956.0298139178,C,82.21468510400295,113.0515914085553,SUP_1240,9,61.54,190,1.28,435.0
Product_1613,1173.570576254238,677.62,795234.8938813967,C,146.69632203177974,73.25933507828127,SUP_1144,7,68.42,162,1.28,249.0
Product_1043,7586.903280034456,104.36,791769.2263043958,C,113.23736238857397,126.09643889880543,SUP_0951,3,43.23,153,1.28,280.0
Product_0607,4623.470366512644,170.51,788347.932194071,C,45.77693432190737,70.26020455036695,SUP_1171,13,66.18,72,1.28,325.0
Product_0684,4119.760229397764,189.77,781806.8987328138,C,242.3388370233979,206.05394172972592,SUP_0907,10,69.39,490,1.28,835.0
Product_0118,1879.8504959582372,414.57,779329.6201094064,C,31.861872812851477,34.46676210776267,SUP_1204,9,34.25,322,1.28,133.0
Product_2135,1000.0,779.21,779210.0,C,500.0,707.1067811865476,SUP_1075,2,99.0,238,1.28,1281.0
Product_0745,1282.588663879578,604.06,774760.5083030978,C,27.882362258251696,22.91782828215354,SUP_1436,4,84.93,185,1.28,59.0
Product_0715,859.9921072899298,900.43,774362.6931670714,C,11.466561430532398,14.839277420547418,SUP_1568,14,70.16,71,1.28,72.0
Product_1035,929.7521274121259,832.43,773953.5634216759,C,54.69130161247799,67.44138261808084,SUP_1219,13,57.0,320,1.28,312.0
Product_2123,1474.4097407589643,520.97,768123.2426431976,C,40.95582613219345,77.79748753422797,SUP_1096,2,86.7,763,1.28,141.0
Product_2023,2490.836330687236,306.36,763092.6182693416,C,75.47988880870412,79.21859230214164,SUP_1037,4,97.98,123,1.28,203.0
Product_2024,1405.4237871116422,541.69,761304.0112405056,C,58.559324462985096,33.15410353444689,SUP_1310,2,97.42,482,1.28,61.0
Product_0759,2998.1971484748597,253.69,760612.6345965872,C,103.3861085680986,130.89817923054204,SUP_1141,13,58.0,788,1.28,605.0
Product_0245,4400.534267637224,172.41,758696.1130833337,C,176.02137070548895,357.2630915715244,SUP_0957,6,87.92,142,1.28,1121.0
Product_0039,2973.796354604337,254.81,757753.0491167312,C,270.34512314584885,512.469885083755,SUP_1054,14,99.0,235,1.28,2455.0
Product_0779,2751.3713513651956,273.72,753105.3662956815,C,12.797076052861375,18.010561774559847,SUP_1396,4,43.51,381,1.28,47.0
Product_1726,6381.055810794083,117.51,749837.8683264127,C,41.43542734281872,46.11607977244924,SUP_0976,8,65.43,639,1.28,167.0
Product_2136,1673.1119283811036,446.97,747830.8386285019,C,35.59812613576816,92.19671481151613,SUP_1217,13,82.33,114,1.28,426.0
Product_1142,1550.0,480.19,744294.5,C,67.3913043478261,68.43825294674875,SUP_1276,13,98.99,302,1.28,316.0
Product_0150,1037.8454708857612,715.91,743003.9510618253,C,5.765808171587562,8.545441819529008,SUP_1641,9,48.6,458,1.28,33.0
Product_1529,3582.935263316879,206.41,739553.667701237,C,143.31741053267515,124.62127465492334,SUP_1094,7,96.9,154,1.28,423.0
Product_0285,1396.806204087397,528.32,737960.6537434537,C,34.92015510218492,48.99944486967617,SUP_1263,2,55.44,162,1.28,89.0
Product_0313,2844.306418656491,258.59,735509.196800382,C,81.26589767589975,178.52293732070427,SUP_1091,11,68.55,312,1.28,758.0
Product_2128,5220.640678424202,140.46,733291.1896914634,C,52.20640678424202,95.03962500186687,SUP_1071,12,55.35,204,1.28,422.0
Product_1055,1122.8844687667072,652.91,733142.4985024708,C,59.0991825666688,39.801733725209,SUP_1227,9,72.93,149,1.28,153.0
Product_0235,2615.678761023924,277.88,726844.814113328,C,104.62715044095695,110.05464216543056,SUP_1065,14,64.4,205,1.28,528.0
Product_0380,4327.835037454281,166.56,720844.203838385,C,180.32645989392836,154.17643508992586,SUP_0921,3,83.66,233,1.28,342.0
Product_0321,2786.3050188866882,258.7,720817.1083859862,C,398.04357412666974,721.1288326057868,SUP_0889,9,44.22,72,1.28,2770.0
Product_2020,2659.946705049925,270.43,719329.3874466512,C,73.88740847360903,112.11430678530509,SUP_1122,14,43.26,230,1.28,537.0
Product_0978,4950.0,144.57,715621.5,C,206.25,288.66729005522274,SUP_1016,13,50.42,216,1.28,1333.0
Product_0768,3206.387584435814,223.18,715601.581094385,C,39.1022876150709,52.30720102228788,SUP_1183,13,72.22,820,1.28,242.0
Product_1037,2500.0,279.27,698175.0,C,100.0,76.37626158259734,SUP_1011,6,82.82,43,1.28,240.0
Product_0132,581.7473354659562,1199.53,697823.3813114784,C,25.293362411563315,20.788923666066378,SUP_1342,12,64.82,190,1.28,93.0
Product_0921,6454.132405650465,106.88,689817.6715159217,C,358.56291142502585,353.9998980981123,SUP_0913,6,91.27,220,1.28,1110.0
Product_0549,4000.0,172.43,689720.0,C,666.6666666666666,258.19888974716116,SUP_0868,2,99.0,60,1.28,468.0
Product_1721,1252.2012177097267,544.62,681973.8271890713,C,22.76729486744958,34.30180842852964,SUP_1409,4,2.0,133,1.28,88.0
Product_0662,2421.0117458773425,280.14,678222.2304900787,C,105.26138025553664,100.67867273766855,SUP_1216,4,75.7,61,1.28,258.0
Product_1797,2039.6209349864612,332.37,677908.8101614501,C,107.34847026244533,175.71135728422794,SUP_1118,4,92.92,143,1.28,450.0
Product_0488,1249.004257022196,534.48,667567.7952932233,C,73.47083864836448,143.7509552499798,SUP_1256,8,44.52,245,1.28,521.0
Product_0796,1433.7617063846508,463.88,665093.3803577118,C,10.94474585026451,14.509868547633586,SUP_1426,8,41.84,403,1.28,53.0
Product_1324,700.0,946.36,662452.0,C,77.77777777777777,44.09585518440984,SUP_1300,8,71.91,329,1.28,160.0
Product_2037,2771.1709911362377,238.93,662115.8849121813,C,13.259191345149462,36.84021745194864,SUP_1360,4,76.32,2426,1.28,95.0
Product_0451,1285.0,514.14,660669.9,C,31.341463414634145,46.03184210744642,SUP_1415,10,66.49,855,1.28,187.0
Product_0412,4209.7640454519205,154.93,652218.7435618661,C,15.034871590899716,40.51795688868012,SUP_1193,2,86.13,293,1.28,74.0
Product_2070,2471.464370552897,263.69,651700.4398710934,C,107.45497263273465,111.78839488562784,SUP_1130,4,68.67,105,1.28,287.0
Product_2112,2637.399020764263,245.32,647006.727773889,C,85.07738776658913,201.8950650898341,SUP_1072,7,66.9,131,1.28,684.0
Product_1910,847.5330968863424,762.62,646345.6903474624,C,70.62775807386187,86.62615101334536,SUP_1403,4,81.74,59,1.28,222.0
Product_0663,2343.0757757930505,275.56,645657.960777533,C,52.068350573178904,35.27283043663804,SUP_1198,2,43.33,479,1.28,64.0
Product_0278,2195.802602162958,293.85,645236.5946455853,C,73.1934200720986,109.36480128485982,SUP_1146,5,86.38,306,1.28,314.0
Product_1498,2581.1534888897804,249.43,643817.1147337779,C,135.85018362577793,152.69126106193616,SUP_1031,7,80.91,52,1.28,518.0
Product_1559,1500.8796867330775,427.91,642241.4267499512,C,93.80498042081734,139.78373371906082,SUP_1140,2,74.22,115,1.28,254.0
Product_1131,5300.796800565203,120.84,640548.2853802991,C,662.5996000706504,314.8142398612393,SUP_0829,10,68.05,137,1.28,1275.0
Product_0910,1250.0,510.82,638525.0,C,113.63636363636364,128.62913567871993,SUP_1117,2,67.17,141,1.28,233.0
Product_1053,1148.9165238961282,554.07,636580.1783951278,C,12.48822308582748,13.794717465963574,SUP_1411,14,35.24,1066,1.28,67.0
Product_0642,986.1117924053533,643.55,634612.244002465,C,6.241213875983249,9.16921516194738,SUP_1491,11,74.84,59,1.28,39.0
Product_1046,1513.6102971616915,419.04,634263.2589226352,C,79.66369985061534,53.85545743364172,SUP_1147,9,37.49,203,1.28,207.0
Product_0653,1160.000543541007,546.15,633534.2968549209,C,42.962983094111365,36.5155532995787,SUP_1202,4,70.7,19,1.28,94.0
Product_0139,3694.7228466709453,171.33,633016.865320133,C,17.67809974483706,41.8953835057825,SUP_1192,4,99.0,115,1.28,108.0
Product_0142,2838.5344561255006,222.84,632539.0182030066,C,113.54137824502003,196.56548295484177,SUP_1109,9,70.49,332,1.28,755.0
Product_1716,1034.0253963423609,608.56,629266.4951981071,C,18.80046175167929,32.868065393044034,SUP_1282,13,58.86,610,1.28,152.0
Product_1028,1759.5513063491687,356.35,627016.1080175263,C,175.95513063491688,106.91973368516838,SUP_0908,13,23.07,171,1.28,494.0
