Date,SKU,Warehouse,Product_Category,Demand_Units,Open,Promo,StateHoliday,SchoolHoliday,Petrol_price
2016-05-06,Product_2167,Whse_J,Category_024,13,1,0,0,1,93
2016-05-06,Product_1286,Whse_J,Category_019,80000,1,0,0,1,85
2016-05-06,Product_1581,Whse_C,Category_005,3000,1,0,0,1,91
2016-05-06,Product_0931,Whse_J,Category_006,30000,1,0,0,1,83
2016-05-06,Product_0932,Whse_J,Category_006,6000,1,0,0,1,90
2016-05-06,Product_1480,Whse_S,Category_019,300000,1,0,0,1,96
2016-05-06,Product_0012,Whse_J,Category_005,10000,1,0,0,0,87
2016-05-06,Product_1546,Whse_J,Category_019,1000,1,0,0,1,80
2016-05-06,Product_1213,Whse_J,Category_019,1000,1,0,0,1,94
2016-05-06,Product_1382,Whse_J,Category_019,10000,1,0,0,1,95
2016-05-06,Product_0951,Whse_A,Category_018,10,1,0,0,1,86
2016-05-06,Product_0933,Whse_J,Category_006,25000,1,0,0,0,92
2016-05-06,Product_0033,Whse_C,Category_005,2000,1,0,0,1,96
2016-05-06,Product_0609,Whse_J,Category_001,3,1,0,0,1,81
2016-05-06,Product_1359,Whse_J,Category_019,10000,1,0,0,1,93
2016-05-06,Product_0766,Whse_J,Category_001,8,1,0,0,0,87
2016-05-06,Product_1452,Whse_J,Category_019,40000,1,0,0,0,80
2016-05-06,Product_1342,Whse_S,Category_019,1000000,1,0,0,1,94
2016-05-06,Product_1359,Whse_J,Category_019,8000,1,0,0,1,95
2016-05-06,Product_1213,Whse_J,Category_019,100,1,0,0,0,81
2016-05-06,Product_1241,Whse_J,Category_019,2000,1,0,0,1,90
2016-05-06,Product_1357,Whse_J,Category_019,1000,1,0,0,1,90
2016-05-06,Product_1010,Whse_C,Category_005,1000,1,0,0,1,80
2016-05-06,Product_1378,Whse_J,Category_019,10000,1,0,0,0,81
2016-05-06,Product_2114,Whse_A,Category_009,357,1,0,0,1,86
2016-05-06,Product_1469,Whse_J,Category_019,100,1,0,0,1,94
2016-05-06,Product_1977,Whse_J,Category_005,1000,1,0,0,1,86
2016-05-06,Product_0995,Whse_A,Category_028,100,1,0,0,1,85
2016-05-06,Product_0985,Whse_A,Category_028,400,1,0,0,1,83
2016-05-06,Product_1526,Whse_J,Category_019,60000,1,0,0,1,89
2016-05-06,Product_1316,Whse_J,Category_019,2000,1,0,0,1,90
2016-05-06,Product_1359,Whse_J,Category_019,20000,1,0,0,1,89
2016-05-06,Product_0412,Whse_C,Category_007,20,1,0,0,1,93
2016-05-06,Product_1312,Whse_J,Category_019,100,1,0,0,1,95
2016-05-06,Product_1676,Whse_J,Category_021,5,1,0,0,1,89
2016-05-06,Product_1274,Whse_J,Category_019,1000,1,0,0,1,87
2016-05-06,Product_0062,Whse_J,Category_019,10000,1,0,0,1,81
2016-05-06,Product_0213,Whse_C,Category_007,40,1,0,0,1,88
2016-05-06,Product_1248,Whse_J,Category_019,2000,1,0,0,1,82
2016-05-06,Product_0715,Whse_J,Category_001,10,1,0,0,1,91
2016-05-06,Product_1427,Whse_J,Category_019,100,1,0,0,0,93
2016-05-06,Product_1248,Whse_J,Category_019,10000,1,0,0,1,81
2016-05-06,Product_0259,Whse_J,Category_001,2,1,0,0,1,80
2016-05-06,Product_0816,Whse_J,Category_001,1,1,0,0,1,96
2016-05-06,Product_1410,Whse_J,Category_019,800,1,0,0,1,80
2016-05-06,Product_1359,Whse_J,Category_019,10000,1,0,0,1,91
2016-05-06,Product_1403,Whse_C,Category_019,3000,0,0,0,1,83
2016-05-06,Product_1350,Whse_J,Category_019,3000,1,0,0,1,81
2016-05-06,Product_0782,Whse_J,Category_001,10,1,0,0,1,92
2016-05-06,Product_0654,Whse_J,Category_011,5,1,0,0,1,90
2016-05-06,Product_1165,Whse_J,Category_006,35000,1,0,0,1,80
2016-05-06,Product_0311,Whse_J,Category_024,120,1,0,0,1,82
2016-05-06,Product_0202,Whse_C,Category_007,1000,1,0,0,1,91
2016-05-06,Product_1209,Whse_J,Category_019,100,1,0,0,1,94
2016-05-06,Product_1166,Whse_C,Category_006,530000,1,0,0,1,86
2016-05-06,Product_0018,Whse_J,Category_005,500,1,0,0,1,81
2016-05-06,Product_0333,Whse_J,Category_021,17,1,0,0,1,92
2016-05-06,Product_0664,Whse_J,Category_011,3,1,0,0,1,84
2016-05-06,Product_0125,Whse_C,Category_011,4,1,0,0,1,84
2016-05-06,Product_0779,Whse_J,Category_001,10,1,0,0,1,91
2016-05-06,Product_1158,Whse_J,Category_006,10000,1,0,0,1,87
2016-05-06,Product_1388,Whse_A,Category_019,20000,1,0,0,1,94
2016-05-09,Product_1016,Whse_C,Category_007,3000,1,0,0,1,92
2016-05-09,Product_1526,Whse_J,Category_019,120000,1,0,0,1,83
2016-05-09,Product_0012,Whse_J,Category_005,3000,1,0,0,1,82
2016-05-09,Product_1541,Whse_A,Category_019,0,1,0,0,0,96
2016-05-09,Product_1299,Whse_A,Category_019,0,1,0,0,1,91
2016-05-09,Product_0610,Whse_C,Category_001,13,1,0,0,1,92
2016-05-09,Product_1287,Whse_J,Category_019,30000,1,0,0,1,81
2016-05-09,Product_0421,Whse_A,Category_019,0,1,0,0,1,95
2016-05-09,Product_0997,Whse_A,Category_028,1000,1,0,0,1,94
2016-05-09,Product_1555,Whse_J,Category_019,6000,1,0,0,1,88
2016-05-09,Product_0031,Whse_J,Category_005,1200,1,0,0,1,87
2016-05-09,Product_1359,Whse_J,Category_019,100000,1,0,0,1,96
2016-05-09,Product_0033,Whse_J,Category_005,1500,1,0,0,1,94
2016-05-09,Product_1356,Whse_J,Category_019,2000,1,0,0,1,90
2016-05-09,Product_1295,Whse_J,Category_019,30000,1,0,0,1,92
2016-05-09,Product_1825,Whse_J,Category_006,2500,1,0,0,1,88
2016-05-09,Product_1250,Whse_A,Category_019,0,1,0,0,1,87
2016-05-09,Product_1062,Whse_J,Category_032,60,1,0,0,1,89
2016-05-09,Product_1222,Whse_J,Category_019,1000,1,0,0,1,95
2016-05-09,Product_1539,Whse_A,Category_019,500,1,0,0,1,82
2016-05-09,Product_0693,Whse_J,Category_001,2,1,0,0,1,91
2016-05-09,Product_0190,Whse_A,Category_007,24,1,0,0,1,80
2016-05-09,Product_1539,Whse_A,Category_019,0,1,0,0,1,91
2016-05-09,Product_0551,Whse_S,Category_030,1000,1,0,0,0,94
2016-05-09,Product_1016,Whse_J,Category_007,100,1,0,0,1,91
2016-05-09,Product_1937,Whse_J,Category_001,2,1,0,0,1,80
2016-05-09,Product_1316,Whse_J,Category_019,10000,1,0,0,1,92
2016-05-09,Product_0072,Whse_J,Category_019,53000,1,0,0,0,81
2016-05-09,Product_1367,Whse_J,Category_019,100,1,0,0,1,96
2016-05-09,Product_1250,Whse_J,Category_019,100,1,0,0,1,91
2016-05-09,Product_0023,Whse_J,Category_005,100,1,0,0,0,96
2016-05-09,Product_1480,Whse_J,Category_019,1000,1,0,0,1,94
2016-05-09,Product_0096,Whse_J,Category_019,1250,1,0,0,1,94
2016-05-09,Product_1563,Whse_A,Category_019,50,1,0,0,1,88
2016-05-09,Product_1360,Whse_J,Category_019,3000,1,0,0,1,84
2016-05-09,Product_0890,Whse_C,Category_023,190,1,0,0,1,85
2016-05-09,Product_1052,Whse_J,Category_032,60,1,0,0,1,81
2016-05-09,Product_0072,Whse_J,Category_019,16000,1,0,0,1,81
2016-05-09,Product_0894,Whse_C,Category_023,70,1,0,0,1,82
2016-05-09,Product_1093,Whse_A,Category_024,20,1,0,0,1,86
2016-05-09,Product_1018,Whse_J,Category_007,2000,1,0,0,1,82
2016-05-09,Product_1470,Whse_A,Category_019,100,1,0,0,1,82
2016-05-09,Product_1316,Whse_J,Category_019,800,1,0,0,1,82
2016-05-09,Product_1017,Whse_J,Category_007,200,1,0,0,1,89
2016-05-09,Product_0614,Whse_J,Category_001,1,1,0,0,0,81
2016-05-09,Product_1204,Whse_J,Category_019,2000,1,0,0,1,93
2016-05-09,Product_1377,Whse_J,Category_019,10000,1,0,0,1,81
2016-05-09,Product_0622,Whse_C,Category_001,3,1,0,0,1,88
2016-05-09,Product_1286,Whse_J,Category_019,10000,1,0,0,1,96
2016-05-09,Product_1424,Whse_A,Category_019,300,1,0,0,1,81
2016-05-09,Product_1541,Whse_J,Category_019,200,1,0,0,1,96
2016-05-09,Product_1424,Whse_J,Category_019,200,1,0,0,1,89
2016-05-09,Product_0421,Whse_A,Category_019,0,1,0,0,1,84
2016-05-09,Product_1428,Whse_J,Category_019,100,1,0,0,1,94
2016-05-09,Product_0287,Whse_J,Category_021,80,1,0,0,1,80
2016-05-09,Product_1359,Whse_J,Category_019,20000,1,0,0,1,91
2016-05-09,Product_1359,Whse_J,Category_019,150000,1,0,0,1,96
2016-05-09,Product_1359,Whse_J,Category_019,1000,1,0,0,0,81
2016-05-09,Product_0341,Whse_J,Category_021,1,1,0,0,1,85
2016-05-09,Product_0664,Whse_J,Category_011,1,1,0,0,0,81
2016-05-09,Product_0083,Whse_S,Category_019,880000,1,0,0,1,96
2016-05-09,Product_0613,Whse_J,Category_001,1,1,0,0,1,85
2016-05-09,Product_1520,Whse_J,Category_019,7000,1,0,0,1,89
2016-05-09,Product_1464,Whse_A,Category_019,0,1,0,0,1,93
2016-05-09,Product_1422,Whse_A,Category_019,0,1,0,0,1,91
2016-05-09,Product_0614,Whse_S,Category_001,37,1,0,0,1,84
2016-05-09,Product_1372,Whse_J,Category_019,1000,1,0,0,1,93
2016-05-09,Product_0031,Whse_J,Category_005,100,1,0,0,1,95
2016-05-09,Product_1295,Whse_J,Category_019,30000,1,0,0,1,96
2016-05-09,Product_1886,Whse_A,Category_007,100,1,0,0,1,82
2016-05-09,Product_1315,Whse_J,Category_019,1000,1,0,0,1,82
2016-05-09,Product_1378,Whse_J,Category_019,30000,1,0,0,1,94
2016-05-09,Product_0190,Whse_A,Category_007,50,1,0,0,1,89
2016-05-09,Product_0930,Whse_J,Category_006,5000,1,0,0,1,89
2016-05-09,Product_0932,Whse_J,Category_006,4000,1,0,0,1,90
2016-05-09,Product_0365,Whse_A,Category_007,2,1,0,0,1,88
2016-05-09,Product_1423,Whse_A,Category_019,0,1,0,0,1,85
2016-05-09,Product_1429,Whse_J,Category_019,300,1,0,0,1,95
2016-05-09,Product_1479,Whse_J,Category_019,1000,1,0,0,1,93
2016-05-09,Product_1372,Whse_J,Category_019,1000,1,0,0,1,94
2016-05-09,Product_0939,Whse_J,Category_005,100,1,0,0,1,82
2016-05-09,Product_0252,Whse_J,Category_007,150,1,0,0,1,95
2016-05-09,Product_1132,Whse_C,Category_030,3000,1,0,0,1,84
2016-05-09,Product_0939,Whse_J,Category_005,100,1,0,0,0,81
2016-05-09,Product_1241,Whse_J,Category_019,1000,1,0,0,1,87
2016-05-09,Product_1453,Whse_J,Category_019,500,1,0,0,1,92
2016-05-09,Product_2167,Whse_J,Category_024,6,1,0,0,1,94
2016-05-09,Product_1398,Whse_S,Category_019,10000,1,0,0,1,84
2016-05-09,Product_1350,Whse_J,Category_019,19000,1,0,0,1,82
2016-05-09,Product_0613,Whse_S,Category_001,2,1,0,0,1,88
2016-05-09,Product_0951,Whse_A,Category_018,20,1,0,0,1,89
2016-05-09,Product_0739,Whse_J,Category_001,50,1,0,0,0,91
2016-05-09,Product_1393,Whse_J,Category_019,5000,1,0,0,1,95
2016-05-09,Product_0212,Whse_A,Category_007,600,1,0,0,1,81
2016-05-09,Product_1222,Whse_J,Category_019,200,1,0,0,1,86
2016-05-09,Product_1682,Whse_J,Category_021,1,1,0,0,1,95
2016-05-09,Product_1314,Whse_J,Category_019,100,1,0,0,1,89
2016-05-09,Product_1478,Whse_J,Category_019,100,1,0,0,1,87
2016-05-09,Product_1368,Whse_A,Category_019,1200,1,0,0,1,88
2016-05-09,Product_1361,Whse_J,Category_033,10000,1,0,0,1,84
2016-05-09,Product_1294,Whse_J,Category_019,10000,1,0,0,1,85
2016-05-09,Product_1416,Whse_J,Category_019,200,1,0,0,1,81
2016-05-09,Product_1419,Whse_J,Category_019,200,1,0,0,1,92
2016-05-09,Product_1420,Whse_J,Category_019,100,1,0,0,1,89
2016-05-09,Product_0214,Whse_J,Category_007,4752,1,0,0,1,93
2016-05-09,Product_1423,Whse_J,Category_019,100,1,0,0,1,84
2016-05-09,Product_1157,Whse_J,Category_006,30000,1,0,0,1,80
2016-05-09,Product_1392,Whse_J,Category_019,600,1,0,0,1,85
2016-05-09,Product_1314,Whse_J,Category_019,200,1,0,0,1,89
2016-05-09,Product_0188,Whse_J,Category_007,8,1,0,0,1,80
2016-05-09,Product_1128,Whse_S,Category_030,1000,1,0,0,0,87
2016-05-09,Product_1693,Whse_J,Category_021,1,1,0,0,1,80
2016-05-09,Product_0083,Whse_J,Category_019,1000,1,0,0,1,94
2016-05-09,Product_2039,Whse_J,Category_011,3,1,0,0,1,91
2016-05-09,Product_1021,Whse_J,Category_005,700,1,0,0,1,93
2016-05-09,Product_1890,Whse_J,Category_007,100,1,0,0,1,86
2016-05-09,Product_1453,Whse_J,Category_019,5000,1,0,0,1,90
2016-05-09,Product_1890,Whse_J,Category_007,700,1,0,0,0,91
2016-05-09,Product_1378,Whse_J,Category_019,5000,1,0,0,1,87
2016-05-09,Product_1377,Whse_J,Category_019,10000,1,0,0,1,83
2016-05-09,Product_1294,Whse_J,Category_019,20000,1,0,0,1,90
2016-05-09,Product_1294,Whse_J,Category_019,20000,1,0,0,1,94
2016-05-09,Product_0047,Whse_J,Category_005,200,1,0,0,1,86
2016-05-09,Product_1360,Whse_J,Category_019,10000,1,0,0,1,93
2016-05-09,Product_0848,Whse_J,Category_021,10,1,0,0,1,86
2016-05-09,Product_1759,Whse_J,Category_001,2,1,0,0,1,82
2016-05-09,Product_1749,Whse_J,Category_001,1,1,0,0,1,95
2016-05-09,Product_1410,Whse_A,Category_019,0,1,0,0,1,82
2016-05-09,Product_2028,Whse_J,Category_005,1000,1,0,0,1,84
2016-05-09,Product_1553,Whse_A,Category_019,0,1,0,0,1,87
2016-05-09,Product_1424,Whse_A,Category_019,0,1,0,0,0,95
2016-05-09,Product_1033,Whse_J,Category_028,100,1,0,0,1,92
2016-05-09,Product_1553,Whse_A,Category_019,400,1,0,0,1,93
2016-05-09,Product_0018,Whse_J,Category_005,1000,1,0,0,1,91
2016-05-09,Product_0982,Whse_A,Category_028,250,1,0,0,1,82
2016-05-09,Product_1469,Whse_A,Category_019,800,1,0,0,1,85
2016-05-09,Product_1761,Whse_J,Category_001,2,1,0,0,0,85
2016-05-09,Product_0940,Whse_J,Category_005,100,1,0,0,1,90
2016-05-09,Product_1427,Whse_A,Category_019,500,1,0,0,1,88
2016-05-09,Product_1263,Whse_C,Category_019,10000,1,0,0,1,84
2016-05-09,Product_1430,Whse_J,Category_019,800,1,0,0,1,84
2016-05-09,Product_1380,Whse_J,Category_019,5000,1,0,0,1,80
2016-05-09,Product_1241,Whse_J,Category_019,10000,1,0,0,0,84
2016-05-09,Product_1401,Whse_C,Category_019,2000,1,0,0,1,91
2016-05-09,Product_1453,Whse_J,Category_019,40000,1,0,0,1,83
2016-05-09,Product_0899,Whse_A,Category_023,750,1,0,0,1,82
2016-05-09,Product_1906,Whse_J,Category_019,10000,1,0,0,1,84
2016-05-09,Product_1891,Whse_J,Category_021,60,1,0,0,1,81
2016-05-09,Product_2015,Whse_J,Category_005,3000,1,0,0,1,92
2016-05-09,Product_0636,Whse_A,Category_007,220,1,0,0,1,88
2016-05-09,Product_1401,Whse_C,Category_019,5000,1,0,0,1,95
2016-05-09,Product_2025,Whse_J,Category_005,1000,1,0,0,1,95
2016-05-09,Product_0985,Whse_A,Category_028,0,1,0,0,1,95
2016-05-09,Product_1469,Whse_J,Category_019,2000,1,0,0,1,92
2016-05-09,Product_1420,Whse_A,Category_019,2000,1,0,0,1,86
2016-05-09,Product_0618,Whse_J,Category_001,25,1,0,0,1,93
2016-05-09,Product_1316,Whse_J,Category_019,1000,1,0,0,1,96
2016-05-09,Product_0677,Whse_J,Category_011,100,1,0,0,1,81
2016-05-09,Product_0670,Whse_J,Category_011,100,1,0,0,1,90
2016-05-09,Product_0384,Whse_S,Category_030,1000,0,0,0,1,89
2016-05-09,Product_1017,Whse_A,Category_007,200,1,0,0,1,89
2016-05-09,Product_1853,Whse_J,Category_001,2,1,0,0,1,92
2016-05-09,Product_0232,Whse_J,Category_007,10,1,0,0,1,91
2016-05-09,Product_0786,Whse_J,Category_001,5,1,0,0,1,80
2016-05-09,Product_0631,Whse_J,Category_001,1,1,0,0,1,90
2016-05-09,Product_1890,Whse_J,Category_007,200,1,0,0,1,81
2016-05-09,Product_0631,Whse_J,Category_001,4,1,0,0,1,96
2016-05-09,Product_0416,Whse_A,Category_019,0,1,0,0,0,89
2016-05-09,Product_0138,Whse_J,Category_007,10,1,0,0,1,85
2016-05-09,Product_1792,Whse_A,Category_024,2,1,0,0,1,83
2016-05-09,Product_1382,Whse_J,Category_019,2000,1,0,0,1,88
2016-05-09,Product_0627,Whse_J,Category_001,1,1,0,0,1,87
2016-05-09,Product_0122,Whse_A,Category_021,50,1,0,0,1,91
2016-05-09,Product_1384,Whse_A,Category_019,300,1,0,0,1,84
2016-05-09,Product_2039,Whse_J,Category_011,3,1,0,0,1,94
2016-05-09,Product_1512,Whse_J,Category_019,500,1,0,0,1,85
2016-05-09,Product_1451,Whse_J,Category_019,3000,1,0,0,0,82
2016-05-09,Product_1350,Whse_J,Category_019,3000,1,0,0,1,83
2016-05-09,Product_1540,Whse_J,Category_019,1500,1,0,0,1,81
2016-05-09,Product_1294,Whse_J,Category_019,9000,1,0,0,1,90
2016-05-09,Product_1502,Whse_C,Category_019,1000,1,0,0,1,95
2016-05-09,Product_1051,Whse_J,Category_032,30,1,0,0,0,80
2016-05-09,Product_1480,Whse_C,Category_019,15000,1,0,0,1,86
2016-05-09,Product_1431,Whse_C,Category_019,1000,1,0,0,1,81
2016-05-09,Product_1455,Whse_J,Category_019,800,1,0,0,1,92
2016-05-09,Product_0349,Whse_A,Category_021,10,1,0,0,1,95
2016-05-09,Product_2038,Whse_J,Category_011,20,1,0,0,1,96
2016-05-09,Product_1948,Whse_J,Category_001,1,1,0,0,1,86
2016-05-09,Product_0004,Whse_J,Category_005,300,1,0,0,1,87
2016-05-09,Product_1023,Whse_J,Category_007,100,1,0,0,1,90
2016-05-09,Product_0035,Whse_J,Category_005,200,1,0,0,1,93
2016-05-09,Product_1416,Whse_J,Category_019,400,1,0,0,1,81
2016-05-09,Product_1309,Whse_J,Category_019,100,1,0,0,1,90
2016-05-09,Product_1308,Whse_J,Category_019,100,1,0,0,1,93
2016-05-09,Product_0050,Whse_J,Category_005,300,1,0,0,1,82
2016-05-09,Product_1729,Whse_J,Category_005,1000,1,0,0,1,90
2016-05-09,Product_1532,Whse_J,Category_019,100,1,0,0,1,85
2016-05-09,Product_2144,Whse_A,Category_009,50,1,0,0,1,84
2016-05-09,Product_1195,Whse_J,Category_019,1000,1,0,0,1,85
2016-05-09,Product_2032,Whse_J,Category_006,7500,1,0,0,1,92
2016-05-09,Product_2014,Whse_J,Category_019,200,1,0,0,1,82
2016-05-09,Product_0665,Whse_J,Category_011,50,1,0,0,1,94
2016-05-09,Product_1248,Whse_J,Category_019,3000,1,0,0,1,92
2016-05-09,Product_0349,Whse_A,Category_021,10,1,0,0,1,91
2016-05-09,Product_0816,Whse_J,Category_001,10,1,0,0,1,83
2016-05-09,Product_0815,Whse_J,Category_001,10,1,0,0,1,87
2016-05-09,Product_1222,Whse_J,Category_019,4000,1,0,0,1,87
2016-05-09,Product_1629,Whse_A,Category_019,1000,1,0,0,1,80
2016-05-09,Product_0243,Whse_J,Category_007,15,1,0,0,1,87
2016-05-09,Product_0994,Whse_J,Category_028,250,1,0,0,1,87
2016-05-09,Product_0756,Whse_J,Category_001,50,1,0,0,1,94
2016-05-09,Product_2037,Whse_J,Category_011,2,1,0,0,1,93
2016-05-09,Product_1416,Whse_A,Category_019,0,1,0,0,1,90
2016-05-09,Product_1365,Whse_A,Category_019,0,1,0,0,1,91
2016-05-09,Product_1469,Whse_A,Category_019,2200,1,0,0,1,94
2016-05-09,Product_1469,Whse_A,Category_019,800,1,0,0,1,81
2016-05-09,Product_1416,Whse_A,Category_019,5500,1,0,0,1,96
2016-05-09,Product_1402,Whse_J,Category_019,500,1,0,0,1,85
2016-05-09,Product_1306,Whse_J,Category_019,500,1,0,0,1,82
2016-05-09,Product_0817,Whse_J,Category_001,20,1,0,0,1,90
2016-05-09,Product_1365,Whse_A,Category_019,800,1,0,0,1,92
2016-05-09,Product_1266,Whse_J,Category_019,1000,1,0,0,1,86
2016-05-09,Product_1436,Whse_J,Category_019,1000,1,0,0,1,89
2016-05-09,Product_1293,Whse_A,Category_019,0,1,0,0,0,81
2016-05-09,Product_1287,Whse_J,Category_019,30000,1,0,0,1,84
2016-05-09,Product_1240,Whse_J,Category_019,5000,1,0,0,1,92
2016-05-09,Product_1991,Whse_J,Category_005,3000,1,0,0,1,96
2016-05-09,Product_2166,Whse_J,Category_024,100,1,0,0,1,92
2016-05-09,Product_1970,Whse_J,Category_005,50000,1,0,0,1,95
2016-05-09,Product_1391,Whse_J,Category_019,100,1,0,0,1,87
2016-05-09,Product_1276,Whse_J,Category_019,500,1,0,0,1,95
2016-05-09,Product_0815,Whse_J,Category_001,20,1,0,0,1,81
2016-05-09,Product_1410,Whse_A,Category_019,3200,1,0,0,1,87
2016-05-09,Product_1846,Whse_J,Category_006,1000,1,0,0,1,84
2016-05-09,Product_1241,Whse_J,Category_019,4000,1,0,0,1,92
2016-05-09,Product_1346,Whse_J,Category_019,1000,1,0,0,0,82
2016-05-09,Product_0791,Whse_J,Category_001,100,1,0,0,1,80
2016-05-09,Product_1350,Whse_J,Category_019,60000,1,0,0,1,92
2016-05-09,Product_1626,Whse_J,Category_019,500,1,0,0,1,96
2016-05-09,Product_0779,Whse_J,Category_001,5,1,0,0,1,93
2016-05-09,Product_1409,Whse_A,Category_019,5000,1,0,0,1,93
2016-05-09,Product_1452,Whse_J,Category_019,5000,1,0,0,1,93
2016-05-09,Product_0062,Whse_J,Category_019,2000,1,0,0,1,93
2016-05-09,Product_1460,Whse_J,Category_019,100,1,0,0,1,93
2016-05-09,Product_1381,Whse_J,Category_019,5000,1,0,0,0,84
2016-05-09,Product_0297,Whse_J,Category_015,4,1,0,0,1,93
2016-05-09,Product_1377,Whse_J,Category_019,5000,1,0,0,1,81
2016-05-09,Product_0080,Whse_J,Category_019,500,1,0,0,1,92
2016-05-09,Product_0068,Whse_J,Category_019,500,1,0,0,1,90
2016-05-09,Product_1401,Whse_J,Category_019,100,1,0,0,1,90
2016-05-09,Product_1314,Whse_J,Category_019,2000,1,0,0,1,92
2016-05-09,Product_1359,Whse_J,Category_019,3000,1,0,0,0,83
2016-05-09,Product_1023,Whse_J,Category_007,100,1,0,0,1,88
2016-05-09,Product_1287,Whse_J,Category_019,20000,1,0,0,1,82
2016-05-09,Product_0620,Whse_C,Category_001,100,1,0,0,1,96
2016-05-09,Product_0033,Whse_S,Category_005,30000,1,0,0,0,93
2016-05-09,Product_0713,Whse_J,Category_001,5,1,0,0,1,85
2016-05-09,Product_0975,Whse_J,Category_028,12000,1,0,0,1,89
2016-05-09,Product_0979,Whse_J,Category_028,7000,1,0,0,1,83
2016-05-09,Product_0353,Whse_A,Category_021,2,1,0,0,1,90
2016-05-09,Product_0984,Whse_J,Category_028,12000,1,0,0,1,83
2016-05-09,Product_1719,Whse_A,Category_003,27,1,0,0,1,89
2016-05-09,Product_1263,Whse_S,Category_019,50000,1,0,0,1,95
2016-05-09,Product_1432,Whse_S,Category_019,5000,1,0,0,1,81
2016-05-09,Product_0140,Whse_A,Category_007,28,1,0,0,1,80
2016-05-09,Product_0349,Whse_A,Category_021,10,1,0,0,1,92
2016-05-09,Product_1560,Whse_A,Category_019,500,1,0,0,1,92
2016-05-09,Product_1368,Whse_J,Category_019,500,1,0,0,1,95
2016-05-09,Product_1360,Whse_J,Category_019,1000,1,0,0,1,94
2016-05-09,Product_1009,Whse_J,Category_005,100,1,0,0,0,87
2016-05-09,Product_1224,Whse_J,Category_019,1000,1,0,0,1,95
2016-05-09,Product_1261,Whse_J,Category_019,200,1,0,0,0,91
2016-05-09,Product_1262,Whse_J,Category_019,1000,1,0,0,1,89
2016-05-09,Product_1286,Whse_J,Category_019,500,1,0,0,0,83
2016-05-09,Product_1309,Whse_J,Category_019,500,1,0,0,1,93
2016-05-09,Product_0713,Whse_J,Category_001,10,1,0,0,1,80
2016-05-09,Product_1247,Whse_J,Category_019,1000,1,0,0,1,92
2016-05-09,Product_1410,Whse_J,Category_019,100,1,0,0,1,83
2016-05-09,Product_1403,Whse_J,Category_019,1000,1,0,0,1,82
2016-05-09,Product_1787,Whse_S,Category_006,17500,1,0,0,1,86
2016-05-09,Product_1236,Whse_J,Category_019,400,1,0,0,1,90
2016-05-09,Product_1786,Whse_A,Category_018,6,1,0,0,1,84
2016-05-09,Product_1452,Whse_J,Category_019,5000,1,0,0,1,95
2016-05-09,Product_1382,Whse_J,Category_019,20000,1,0,0,1,88
2016-05-09,Product_1264,Whse_J,Category_019,1000,1,0,0,0,91
2016-05-09,Product_1825,Whse_J,Category_006,10000,1,0,0,1,89
2016-05-09,Product_1861,Whse_J,Category_001,1,1,0,0,1,94
2016-05-09,Product_1788,Whse_J,Category_006,1000,1,0,0,1,89
2016-05-09,Product_1451,Whse_J,Category_019,100000,1,0,0,1,83
2016-05-09,Product_1479,Whse_J,Category_019,3000,1,0,0,1,83
2016-05-09,Product_1355,Whse_J,Category_019,2000,1,0,0,1,93
2016-05-09,Product_1467,Whse_J,Category_019,2000,1,0,0,1,82
2016-05-09,Product_1202,Whse_J,Category_019,100,1,0,0,1,87
2016-05-09,Product_1355,Whse_J,Category_019,7000,1,0,0,1,90
2016-05-09,Product_0533,Whse_A,Category_022,3,1,0,0,1,83
2016-05-09,Product_0639,Whse_S,Category_019,30,1,0,0,1,86
2016-05-09,Product_1532,Whse_J,Category_019,2500,1,0,0,1,95
2016-05-09,Product_1826,Whse_J,Category_006,3000,1,0,0,1,92
2016-05-09,Product_2006,Whse_J,Category_005,100,1,0,0,1,91
2016-05-09,Product_1439,Whse_J,Category_019,1000,1,0,0,1,89
2016-05-09,Product_1377,Whse_J,Category_019,30000,1,0,0,1,80
2016-05-09,Product_1344,Whse_J,Category_019,1000,1,0,0,1,93
2016-05-09,Product_1304,Whse_J,Category_019,100,1,0,0,1,90
2016-05-09,Product_1307,Whse_J,Category_019,100,1,0,0,1,86
2016-05-09,Product_1295,Whse_J,Category_019,1000,1,0,0,1,84
2016-05-09,Product_0792,Whse_J,Category_001,100,1,0,0,0,92
2016-05-09,Product_0739,Whse_J,Category_001,50,1,0,0,1,84
2016-05-09,Product_1378,Whse_J,Category_019,3000,1,0,0,1,90
2016-05-09,Product_1382,Whse_J,Category_019,5000,1,0,0,1,84
2016-05-09,Product_1453,Whse_J,Category_019,3000,1,0,0,1,83
2016-05-09,Product_1838,Whse_J,Category_006,5000,1,0,0,1,92
2016-05-09,Product_0097,Whse_J,Category_019,100,1,0,0,1,90
2016-05-09,Product_1424,Whse_A,Category_019,0,1,0,0,1,94
2016-05-09,Product_1824,Whse_J,Category_006,5000,1,0,0,1,81
2016-05-09,Product_1501,Whse_J,Category_019,750,1,0,0,1,96
2016-05-09,Product_1760,Whse_J,Category_001,8,1,0,0,1,83
2016-05-09,Product_1678,Whse_J,Category_021,300,1,0,0,1,81
2016-05-09,Product_2112,Whse_A,Category_009,100,1,0,0,1,84
2016-05-09,Product_1807,Whse_A,Category_024,2,1,0,0,1,81
2016-05-09,Product_0345,Whse_J,Category_021,2,1,0,0,1,93
