Warehouse,SKU,Current_Stock,Reserved_Stock
Whse_J,Product_1322,12499,131
Whse_J,Product_1323,7218,801
Whse_J,Product_1324,6833,362
Whse_J,Product_1325,6510,239
Whse_J,Product_1326,5025,489
Whse_J,Product_1327,3669,500
Whse_J,Product_1328,15263,415
Whse_J,Product_1329,3267,249
Whse_J,Product_1330,564,288
Whse_J,Product_1331,4480,249
Whse_J,Product_1332,2786,263
Whse_J,Product_1333,6573,217
Whse_J,Product_1334,1980,425
Whse_J,Product_1335,4435,274
Whse_J,Product_1336,3729,238
Whse_J,Product_1337,20032,629
Whse_J,Product_1338,5668,515
Whse_J,Product_1339,12053,115
Whse_J,Product_1340,9218,355
Whse_J,Product_1344,20588,5001
Whse_J,Product_1345,13137,10753
Whse_J,Product_1346,11639,6428
Whse_J,Product_1347,47396,43912
Whse_J,Product_1348,66387,61220
Whse_J,Product_1349,14765,14578
Whse_J,Product_1350,42266,22368
Whse_J,Product_1351,14414,10615
Whse_J,Product_1352,13450,6768
Whse_J,Product_1354,51469,47648
Whse_J,Product_1355,65329,57296
Whse_J,Product_1356,19062,11277
Whse_J,Product_1357,29451,21617
Whse_J,Product_1359,124187,123363
Whse_J,Product_1360,76554,69035
Whse_J,Product_1361,159077,154646
Whse_J,Product_1362,27413,20338
Whse_J,Product_1363,62828,33250
Whse_J,Product_1364,30561,2139
Whse_J,Product_1365,18304,538
Whse_J,Product_1367,10974,2180
Whse_J,Product_1368,7815,3482
Whse_J,Product_1369,21764,13516
Whse_J,Product_1370,15114,5528
Whse_J,Product_1371,13249,7464
Whse_J,Product_1372,23527,11575
Whse_J,Product_1373,4803,4108
Whse_J,Product_1374,22578,12932
Whse_J,Product_1375,74095,73578
Whse_J,Product_1376,47826,25127
Whse_J,Product_1377,44208,37791
Whse_J,Product_1378,32415,25629
Whse_J,Product_1379,13947,3965
Whse_J,Product_1380,16224,9811
Whse_J,Product_1381,41372,23719
Whse_J,Product_1382,38940,33339
Whse_J,Product_1383,12479,5012
Whse_J,Product_1385,11699,7958
Whse_J,Product_1386,10759,2512
Whse_J,Product_1387,11449,8876
Whse_J,Product_1388,15844,10969
Whse_J,Product_1389,11459,987
Whse_J,Product_1390,9331,1726
Whse_J,Product_1391,7995,3832
Whse_J,Product_1392,17748,3791
Whse_J,Product_1393,47910,42916
Whse_J,Product_1394,114036,105563
Whse_J,Product_1396,117556,104497
Whse_J,Product_1397,48224,22908
Whse_J,Product_1398,34210,19413
Whse_J,Product_1399,60962,56448
Whse_J,Product_1400,24667,24285
Whse_J,Product_1401,9270,6013
Whse_J,Product_1402,21103,9947
Whse_J,Product_1403,61397,50120
Whse_J,Product_1404,26492,22584
Whse_J,Product_1406,21943,10752
Whse_J,Product_1407,59986,48222
Whse_J,Product_1408,20130,17459
Whse_J,Product_1410,21181,15081
Whse_J,Product_1411,7498,642
Whse_J,Product_1412,10159,1247
Whse_J,Product_1413,4531,1067
Whse_J,Product_1414,19480,5324
Whse_J,Product_1415,4317,2421
Whse_J,Product_1416,17328,2552
Whse_J,Product_1417,8256,2777
Whse_J,Product_1418,37413,12311
Whse_J,Product_1419,5015,2322
Whse_J,Product_1420,11428,4854
Whse_J,Product_1423,5814,3934
Whse_J,Product_1424,14486,5205
Whse_J,Product_1425,23791,818
Whse_J,Product_1426,1487,882
Whse_J,Product_1427,4184,2863
Whse_J,Product_1428,2268,1493
Whse_J,Product_1429,9273,3828
Whse_J,Product_1430,30055,17834
Whse_J,Product_1432,93478,83830
Whse_J,Product_1435,39497,35512
Whse_J,Product_1436,7755,7210
Whse_J,Product_1437,16464,16404
Whse_J,Product_1438,32389,19139
Whse_J,Product_1439,19124,13582
Whse_J,Product_1440,16828,5831
Whse_J,Product_1446,9130,3793
Whse_J,Product_1447,6255,5926
Whse_J,Product_1449,9251,5773
Whse_J,Product_1450,39696,35571
Whse_J,Product_1451,62044,60471
Whse_J,Product_1452,26459,14052
Whse_J,Product_1453,42316,38161
Whse_J,Product_1454,11775,2006
Whse_J,Product_1455,51280,4273
Whse_J,Product_1456,19705,4868
Whse_J,Product_1457,81341,946
Whse_J,Product_1458,9653,6972
Whse_J,Product_1459,14323,7162
Whse_J,Product_1460,28227,28072
Whse_J,Product_1461,58737,11293
Whse_J,Product_1462,1774,1041
Whse_J,Product_1463,7268,3851
Whse_J,Product_1464,4774,1764
Whse_J,Product_1465,33067,30372
Whse_J,Product_1466,24135,16080
Whse_J,Product_1467,28836,17030
Whse_J,Product_1468,18041,8712
Whse_J,Product_1469,8147,5378
Whse_J,Product_1470,32700,26529
Whse_J,Product_1471,16422,2650
Whse_J,Product_1472,9099,3192
Whse_J,Product_1473,7144,1805
Whse_J,Product_1474,21147,9012
Whse_J,Product_1475,11898,1752
Whse_J,Product_1477,18536,2128
Whse_J,Product_1478,84738,5828
Whse_J,Product_1479,25354,14018
Whse_J,Product_1480,177427,167994
Whse_J,Product_1481,15734,5517
Whse_J,Product_1482,29982,9208
Whse_J,Product_1483,58133,42737
Whse_J,Product_1484,21343,14157
Whse_J,Product_1486,81495,72657
Whse_J,Product_1487,16676,13132
Whse_J,Product_1489,50280,47656
Whse_J,Product_1490,10908,2269
Whse_J,Product_1491,24039,532
Whse_J,Product_1492,12591,2138
Whse_J,Product_1493,18574,6519
Whse_J,Product_1494,16785,7270
Whse_J,Product_1495,1206,1146
Whse_J,Product_1496,23415,23338
Whse_J,Product_1497,3335,545
Whse_J,Product_1498,648,423
Whse_J,Product_1499,5558,1308
Whse_J,Product_1500,19564,2375
Whse_J,Product_1501,7208,5572
Whse_J,Product_1502,172827,165435
Whse_J,Product_1504,8709,3257
Whse_J,Product_1505,18611,12280
Whse_J,Product_1506,33554,1278
Whse_J,Product_1507,18426,14896
Whse_J,Product_1508,21791,13040
Whse_J,Product_1509,5607,2334
Whse_J,Product_1511,42386,23355
Whse_J,Product_1512,15698,7585
Whse_J,Product_1513,13289,9621
Whse_J,Product_1514,19175,7023
Whse_J,Product_1515,16485,9257
Whse_J,Product_1516,8629,6344
Whse_J,Product_1517,9323,913
Whse_J,Product_1518,24566,3220
Whse_J,Product_1519,12834,8144
Whse_J,Product_1520,28584,24455
Whse_J,Product_1521,53017,40759
Whse_J,Product_1522,17115,10110
Whse_J,Product_1523,30304,13901
Whse_J,Product_1524,59013,36157
Whse_J,Product_1526,77033,72541
Whse_J,Product_1527,8526,7326
Whse_J,Product_1529,11815,336
Whse_J,Product_1530,11207,378
Whse_J,Product_1531,8718,1795
Whse_J,Product_1532,3415,1330
Whse_J,Product_1533,23721,10511
Whse_J,Product_1534,71422,4400
Whse_J,Product_1535,31215,1841
Whse_J,Product_1536,11026,3064
Whse_J,Product_1537,3610,3405
Whse_J,Product_1538,19195,3524
Whse_J,Product_1539,16104,2370
Whse_J,Product_1540,8777,1875
Whse_J,Product_1541,6795,2631
Whse_J,Product_1542,19247,12519
Whse_J,Product_1543,58547,10283
Whse_J,Product_1544,31894,1195
Whse_J,Product_1546,17243,4842
Whse_J,Product_1547,20420,11269
Whse_J,Product_1550,5275,773
Whse_J,Product_1551,12495,1369
Whse_J,Product_1552,57139,20804
Whse_J,Product_1554,75182,25958
Whse_J,Product_1555,24629,22644
Whse_J,Product_1556,49735,47353
Whse_J,Product_1557,49281,3906
Whse_J,Product_1559,16300,584
Whse_J,Product_1561,45141,5672
Whse_J,Product_1562,8114,1297
Whse_J,Product_1564,34300,12889
Whse_J,Product_1565,6646,456
Whse_J,Product_1566,16606,2
Whse_J,Product_1569,17074,1312
Whse_J,Product_1570,77550,65457
Whse_J,Product_1572,67900,36218
Whse_J,Product_1575,32344,1670
Whse_J,Product_1576,6835,6473
Whse_J,Product_1578,56680,53933
Whse_J,Product_1579,27968,2709
Whse_J,Product_1580,11621,3322
Whse_J,Product_1581,42899,35992
Whse_J,Product_1582,27042,22172
Whse_J,Product_1583,22419,465
Whse_J,Product_1611,49240,461
Whse_J,Product_1612,9553,5589
Whse_J,Product_1613,15742,1064
Whse_J,Product_1614,5994,33
Whse_J,Product_1615,15382,7
Whse_J,Product_1620,66028,6
Whse_J,Product_1621,26496,3286
Whse_J,Product_1622,9148,1166
Whse_J,Product_1623,26871,4238
Whse_J,Product_1624,258028,257350
Whse_J,Product_1625,18180,6082
Whse_J,Product_1626,6925,2725
Whse_J,Product_1627,9766,799
Whse_J,Product_1628,11729,8027
Whse_J,Product_1629,8132,5183
Whse_J,Product_1630,50698,2464
Whse_J,Product_1632,10814,2805
Whse_J,Product_1633,14573,10890
Whse_J,Product_1634,11285,9256
Whse_J,Product_1635,26364,5952
Whse_J,Product_1636,26190,4399
Whse_J,Product_1637,30904,22871
Whse_J,Product_1638,19913,871
Whse_J,Product_1639,40844,994
Whse_J,Product_1640,27138,493
Whse_J,Product_1641,32801,15528
Whse_J,Product_1642,17375,854
Whse_J,Product_1643,28937,23910
Whse_J,Product_1648,26044,8288
Whse_J,Product_1649,13111,3690
Whse_J,Product_1650,14170,3772
Whse_J,Product_1651,23449,8493
Whse_J,Product_1652,35183,32152
Whse_J,Product_1653,11349,3571
Whse_J,Product_1656,9717,45
Whse_J,Product_1657,17777,56
Whse_J,Product_1658,3540,74
Whse_J,Product_1659,14156,47
Whse_J,Product_1660,34012,16
Whse_J,Product_1661,8332,98
Whse_J,Product_1662,22680,6
Whse_J,Product_1663,15234,14
Whse_J,Product_1664,8324,31
Whse_J,Product_1665,5651,6
Whse_J,Product_1666,7410,20
Whse_J,Product_1667,7031,9
Whse_J,Product_1668,5399,7
Whse_J,Product_1669,5386,115
Whse_J,Product_1670,20406,56
Whse_J,Product_1671,3923,46
Whse_J,Product_1672,6263,127
Whse_J,Product_1673,171442,9
Whse_J,Product_1674,1782,10
Whse_J,Product_1675,8973,48
Whse_J,Product_1676,11126,60
Whse_J,Product_1677,29365,14
Whse_J,Product_1678,6449,52
Whse_J,Product_1679,5644,12
Whse_J,Product_1680,4945,18
Whse_J,Product_1681,16138,9
Whse_J,Product_1682,21956,16
Whse_J,Product_1683,5229,19
Whse_J,Product_1684,7898,32
Whse_J,Product_1685,5210,5
Whse_J,Product_1686,28310,34
Whse_J,Product_1687,14071,18
Whse_J,Product_1688,20738,33
Whse_J,Product_1689,29203,11
Whse_J,Product_1690,2072,7
Whse_J,Product_1691,2128,43
Whse_J,Product_1692,41,11
Whse_J,Product_1693,18655,22
Whse_J,Product_1694,7890,13
Whse_J,Product_1695,5836,5
Whse_J,Product_1696,9639,13
Whse_J,Product_1697,10492,7
Whse_J,Product_1699,8204,12
Whse_J,Product_1700,16821,109
Whse_J,Product_1701,12890,11
Whse_J,Product_1702,22034,7
Whse_J,Product_1704,30921,17
Whse_J,Product_1705,234,59
Whse_J,Product_1708,48324,9
Whse_J,Product_1709,10846,24
Whse_J,Product_1710,1505,31
Whse_J,Product_1711,19426,17
Whse_J,Product_1712,11078,22
Whse_J,Product_1713,25713,20
Whse_J,Product_1714,11812,24
Whse_J,Product_1715,27793,31
Whse_J,Product_1716,2268,128
Whse_J,Product_1717,5495,58
Whse_J,Product_1718,7087,168
Whse_J,Product_1719,4493,183
Whse_J,Product_1720,21799,14
Whse_J,Product_1721,11448,132
Whse_J,Product_1722,2093,25
Whse_J,Product_1723,385,126
Whse_J,Product_1729,27826,1702
Whse_J,Product_1730,22678,2043
Whse_J,Product_1731,7482,853
Whse_J,Product_1732,18692,2790
Whse_J,Product_1749,59097,8
Whse_J,Product_1750,12124,17
Whse_J,Product_1752,33004,19
Whse_J,Product_1753,4060,12
Whse_J,Product_1754,23029,11
Whse_J,Product_1755,3771,19
Whse_J,Product_1756,5,5
Whse_J,Product_1757,13542,11
Whse_J,Product_1758,15907,7
Whse_J,Product_1759,7725,6
Whse_J,Product_1760,20684,4
Whse_J,Product_1761,10024,4
Whse_J,Product_1762,5650,7
Whse_J,Product_1763,12276,7
Whse_J,Product_1764,4806,36
Whse_J,Product_1765,8137,2975
Whse_J,Product_1766,44539,32074
Whse_J,Product_1767,7307,11
Whse_J,Product_1768,64089,8
Whse_J,Product_1769,2278,16
Whse_J,Product_1770,20144,6
Whse_J,Product_1771,22258,6
Whse_J,Product_1774,22805,25
Whse_J,Product_1776,18961,57
Whse_J,Product_1777,158,45
Whse_J,Product_1779,239,111
Whse_J,Product_1780,41714,9131
Whse_J,Product_1781,4887,32
Whse_J,Product_1782,14790,8612
Whse_J,Product_1783,21045,25
Whse_J,Product_1784,52987,7652
Whse_J,Product_1785,109766,7514
Whse_J,Product_1786,12117,23
Whse_J,Product_1787,208987,27885
Whse_J,Product_1788,46344,16293
Whse_J,Product_1789,65630,19142
Whse_J,Product_1790,20915,4816
Whse_J,Product_1791,10336,2359
Whse_J,Product_1792,12345,14
Whse_J,Product_1795,8007,1356
Whse_J,Product_1796,18791,917
Whse_J,Product_1797,62775,345
Whse_J,Product_1798,7168,289
Whse_J,Product_1801,2622,30
Whse_J,Product_1802,8552,19
Whse_J,Product_1803,60718,8
Whse_J,Product_1804,7564,21
Whse_J,Product_1805,16200,10
Whse_J,Product_1806,4500,11
Whse_J,Product_1807,20581,14
Whse_J,Product_1809,16902,278
Whse_J,Product_1810,52846,9952
Whse_J,Product_1812,182627,148931
Whse_J,Product_1813,256944,27733
Whse_J,Product_1815,1785,20
Whse_J,Product_1816,11467,15
Whse_J,Product_1817,100515,89467
Whse_J,Product_1818,242037,99993
Whse_J,Product_1819,40351,15408
Whse_J,Product_1820,31301,18857
Whse_J,Product_1821,48732,32029
Whse_J,Product_1822,51685,36
Whse_J,Product_1823,90784,67638
Whse_J,Product_1824,64104,62696
Whse_J,Product_1825,52702,45481
Whse_J,Product_1826,57957,8341
Whse_J,Product_1827,12501,3367
Whse_J,Product_1829,62523,19210
Whse_J,Product_1830,25036,7938
Whse_J,Product_1831,14193,9026
Whse_J,Product_1832,26432,21737
Whse_J,Product_1833,41828,27502
Whse_J,Product_1834,20327,9
Whse_J,Product_1836,10583,23
Whse_J,Product_1838,36500,23079
Whse_J,Product_1839,36564,21969
Whse_J,Product_1840,18144,2091
Whse_J,Product_1841,30945,27537
Whse_J,Product_1842,24280,17383
Whse_J,Product_1843,13202,5187
Whse_J,Product_1846,30512,18694
Whse_J,Product_1847,37161,1205
Whse_J,Product_1848,24691,4432
Whse_J,Product_1850,29801,47
Whse_J,Product_1851,33546,11
Whse_J,Product_1852,32506,10
Whse_J,Product_1853,25483,24
Whse_J,Product_1854,76491,3
Whse_J,Product_1855,8960,16
Whse_J,Product_1856,49383,5
Whse_J,Product_1857,13633,5
Whse_J,Product_1858,7584,10
Whse_J,Product_1859,31120,10
Whse_J,Product_1860,48520,7
Whse_J,Product_1861,26246,4
Whse_J,Product_1862,43366,15
Whse_J,Product_1863,17168,5
Whse_J,Product_1864,6113,6
Whse_J,Product_1865,14950,7
Whse_J,Product_1866,18555,9
Whse_J,Product_1867,7282,9
Whse_J,Product_1868,20961,10
Whse_J,Product_1869,2831,11
Whse_J,Product_1870,3039,11
Whse_J,Product_1871,14882,33
Whse_J,Product_1872,2672,10
Whse_J,Product_1873,9015,5
Whse_J,Product_1874,4583,7
Whse_J,Product_1875,61149,24
Whse_J,Product_1876,83559,25
Whse_J,Product_1877,7958,12
Whse_J,Product_1878,37903,2216
Whse_J,Product_1879,38857,1441
Whse_J,Product_1880,25007,688
Whse_J,Product_1881,48146,14
Whse_J,Product_1882,37190,11
Whse_J,Product_1883,20814,16
Whse_J,Product_1884,43557,1247
Whse_J,Product_1885,23826,23025
Whse_J,Product_1886,54810,17486
Whse_J,Product_1887,6927,423
Whse_J,Product_1888,58412,2288
Whse_J,Product_1889,38463,762
Whse_J,Product_1890,26593,420
Whse_J,Product_1891,4028,70
Whse_J,Product_1892,17874,45
Whse_J,Product_1893,5431,41
Whse_J,Product_1894,14498,14
Whse_J,Product_1895,12445,20
Whse_J,Product_1896,3059,205
Whse_J,Product_1897,64632,84
Whse_J,Product_1898,19087,26
Whse_J,Product_1899,35573,4269
Whse_J,Product_1900,10625,8948
Whse_J,Product_1901,27538,10200
Whse_J,Product_1903,21923,2753
Whse_J,Product_1904,187778,98819
Whse_J,Product_1905,39897,11927
Whse_J,Product_1906,28260,10308
Whse_J,Product_1907,11266,354
Whse_J,Product_1908,80580,9
Whse_J,Product_1909,462,11
Whse_J,Product_1910,16345,190
Whse_J,Product_1916,13432,66
Whse_J,Product_1917,16820,30
Whse_J,Product_1919,19252,6
Whse_J,Product_1920,7964,8
Whse_J,Product_1921,7586,4
Whse_J,Product_1922,14269,5
Whse_J,Product_1923,48561,9
Whse_J,Product_1924,16070,6
Whse_J,Product_1926,55215,12
Whse_J,Product_1927,27887,6
Whse_J,Product_1928,19004,10
Whse_J,Product_1929,560437,8
Whse_J,Product_1930,16824,7
Whse_J,Product_1931,16563,3
Whse_J,Product_1932,2786,2
Whse_J,Product_1933,6320,4
Whse_J,Product_1934,1692,3
Whse_J,Product_1936,4494,5
Whse_J,Product_1937,2905,9
Whse_J,Product_1938,20815,16
Whse_J,Product_1939,40193,10
Whse_J,Product_1940,1999,6
Whse_J,Product_1941,1065,5
Whse_J,Product_1942,3161,13
Whse_J,Product_1943,24155,9
Whse_J,Product_1944,29414,9
Whse_J,Product_1945,19166,9
Whse_J,Product_1946,2208,9
Whse_J,Product_1947,23878,10
Whse_J,Product_1948,25009,3
Whse_J,Product_1949,31286,4
Whse_J,Product_1950,13489,4
Whse_J,Product_1951,16994,3
Whse_J,Product_1952,4491,9
Whse_J,Product_1953,38531,4
Whse_J,Product_1954,29955,18
Whse_J,Product_1955,18894,16
Whse_J,Product_1956,23868,12
Whse_J,Product_1961,35794,14
Whse_J,Product_1962,20653,7
Whse_J,Product_1963,75413,3
Whse_J,Product_1964,8143,13
Whse_J,Product_1965,7604,4
Whse_J,Product_1966,13926,795
Whse_J,Product_1967,100999,11457
Whse_J,Product_1968,19706,4849
Whse_J,Product_1969,194918,5146
Whse_J,Product_1970,52179,14132
Whse_J,Product_1971,39450,10479
Whse_J,Product_1972,44819,3798
Whse_J,Product_1973,19346,4278
Whse_J,Product_1974,36728,2
Whse_J,Product_1975,36428,4
Whse_J,Product_1977,47354,7693
Whse_J,Product_1978,12508,754
Whse_J,Product_1979,30184,1385
Whse_J,Product_1981,16759,4403
Whse_J,Product_1982,32471,614
Whse_J,Product_1984,53847,764
Whse_J,Product_1985,12754,910
Whse_J,Product_1986,90898,1352
Whse_J,Product_1987,158392,1430
Whse_J,Product_1988,52068,16398
Whse_J,Product_1990,93160,6703
Whse_J,Product_1991,45889,3516
Whse_J,Product_1992,14468,1778
Whse_J,Product_1993,7372,584
Whse_J,Product_1994,3506,2341
Whse_J,Product_1995,16122,1393
Whse_J,Product_1996,10411,899
Whse_J,Product_1997,15463,13174
Whse_J,Product_1998,30669,2091
Whse_J,Product_1999,54542,8657
Whse_J,Product_2000,31779,1434
Whse_J,Product_2001,14378,3611
Whse_J,Product_2002,224228,1763
Whse_J,Product_2003,38354,2462
Whse_J,Product_2004,220352,6029
Whse_J,Product_2005,14425,2126
Whse_J,Product_2006,3550,3461
Whse_J,Product_2007,12951,1616
Whse_J,Product_2008,20367,2125
Whse_J,Product_2010,29545,1944
Whse_J,Product_2011,28356,6282
Whse_J,Product_2012,7966,796
Whse_J,Product_2013,56151,886
Whse_J,Product_2014,10673,1782
Whse_J,Product_2015,51239,18065
Whse_J,Product_2016,26028,4383
Whse_J,Product_2017,25566,4012
Whse_J,Product_2018,273746,326
Whse_J,Product_2019,30178,3152
Whse_J,Product_2020,12076,355
Whse_J,Product_2021,27646,2617
Whse_J,Product_2023,29782,433
Whse_J,Product_2024,10319,312
Whse_J,Product_2025,183547,1061
Whse_J,Product_2026,38524,633
Whse_J,Product_2027,232384,1796
Whse_J,Product_2028,10076,1606
Whse_J,Product_2029,18797,2122
Whse_J,Product_2030,19542,664
Whse_J,Product_2031,4138,3037
Whse_J,Product_2032,191589,94011
Whse_J,Product_2033,48275,30326
Whse_J,Product_2034,248131,118462
Whse_J,Product_2035,37973,30895
Whse_J,Product_2036,86227,77407
Whse_J,Product_2037,19556,50
Whse_J,Product_2038,26689,6
Whse_J,Product_2039,51476,19
Whse_J,Product_2041,17388,1625
Whse_J,Product_2042,130968,121510
Whse_J,Product_2043,559302,212132
Whse_J,Product_2044,43145,39136
Whse_J,Product_2045,114425,40230
Whse_J,Product_2046,55429,31885
Whse_J,Product_2047,56302,24632
Whse_J,Product_2048,54189,32806
Whse_J,Product_2049,9666,325
Whse_J,Product_2050,24224,3322
Whse_J,Product_2061,19693,108
Whse_J,Product_2062,4693,179
Whse_J,Product_2063,31826,199
Whse_J,Product_2064,20083,93
Whse_J,Product_2065,187336,74
Whse_J,Product_2066,38793,135
Whse_J,Product_2067,19728,64
Whse_J,Product_2068,181053,67
Whse_J,Product_2069,30374,59
Whse_J,Product_2075,47536,199
Whse_J,Product_2076,48552,445
Whse_J,Product_2081,44794,667
Whse_J,Product_2082,55613,1387
Whse_J,Product_2088,6310,204
Whse_J,Product_2089,18069,449
Whse_J,Product_2091,29791,215
Whse_J,Product_2093,16295,185
Whse_J,Product_2094,67649,23
Whse_J,Product_2095,23314,204
Whse_J,Product_2096,2927,72
Whse_J,Product_2098,1729,455
Whse_J,Product_2100,7127,594
Whse_J,Product_2101,10436,1205
Whse_J,Product_2102,69858,174
Whse_J,Product_2103,2650,51
Whse_J,Product_2104,106784,72
Whse_J,Product_2105,10281,46
Whse_J,Product_2106,54381,86
Whse_J,Product_2109,37421,899
Whse_J,Product_2110,11299,408
Whse_J,Product_2111,10091,939
Whse_J,Product_2113,19076,472
Whse_J,Product_2114,32611,685
Whse_J,Product_2115,20892,119
Whse_J,Product_2116,113084,83
Whse_J,Product_2128,100802,194
Whse_J,Product_2131,10255,42
Whse_J,Product_2132,166646,308
Whse_J,Product_2134,83086,95
Whse_J,Product_2136,24000,189
Whse_J,Product_2138,12401,2565
Whse_J,Product_2140,40340,324
Whse_J,Product_2142,17690,267
Whse_J,Product_2143,26958,94
Whse_J,Product_2144,38690,140
Whse_J,Product_2148,34844,959
Whse_J,Product_2149,74799,4667
Whse_J,Product_2150,90556,1808
Whse_J,Product_2151,35482,8
Whse_J,Product_2152,70305,8
Whse_J,Product_2153,141625,567
Whse_J,Product_2154,103101,1389
Whse_J,Product_2155,43362,93
Whse_J,Product_2157,12054,57
Whse_J,Product_2158,50372,82
Whse_J,Product_2159,41824,459
Whse_J,Product_2160,48429,105
Whse_J,Product_2163,18255,107
Whse_J,Product_2166,19186,112
Whse_J,Product_2167,81442,577
Whse_J,Product_2168,86170,138
Whse_J,Product_2169,32824,72
Whse_J,Product_2171,23802,6
Whse_J,Product_2172,2557,895
Whse_S,Product_0002,261967,45983
Whse_S,Product_0003,19298,1087
Whse_S,Product_0012,121850,6824
Whse_S,Product_0021,86363,3837
Whse_S,Product_0031,30589,7384
Whse_S,Product_0033,84723,32283
Whse_S,Product_0034,49191,1526
Whse_S,Product_0036,68028,8430
Whse_S,Product_0050,135434,750
Whse_S,Product_0063,123669,101899
Whse_S,Product_0064,98290,36269
Whse_S,Product_0070,69272,21808
Whse_S,Product_0071,135722,110694
Whse_S,Product_0077,271385,260377
Whse_S,Product_0082,97657,75626
Whse_S,Product_0083,585577,499528
Whse_S,Product_0084,700963,549863
Whse_S,Product_0094,426074,107823
Whse_S,Product_0106,120800,157
Whse_S,Product_0110,43456,791
Whse_S,Product_0111,132978,228
Whse_S,Product_0112,127289,133
Whse_S,Product_0115,33301,1993
Whse_S,Product_0117,28373,379
Whse_S,Product_0118,68454,138
Whse_S,Product_0125,185481,11
Whse_S,Product_0130,272437,255
Whse_S,Product_0131,48083,428
Whse_S,Product_0140,29343,468
Whse_S,Product_0143,66854,12525
Whse_S,Product_0145,129058,111549
Whse_S,Product_0146,132047,78231
Whse_S,Product_0150,35862,31
Whse_S,Product_0151,139406,88
Whse_S,Product_0153,32249,449
Whse_S,Product_0154,38018,877
Whse_S,Product_0155,99925,853
Whse_S,Product_0158,65837,370
Whse_S,Product_0159,35559,30
Whse_S,Product_0162,3316,183
Whse_S,Product_0166,72615,341
Whse_S,Product_0172,192821,9
Whse_S,Product_0179,19389,2041
Whse_S,Product_0200,15244,1217
Whse_S,Product_0202,147218,4009
Whse_S,Product_0204,78590,926
Whse_S,Product_0206,120908,2122
Whse_S,Product_0209,105797,2524
Whse_S,Product_0213,124599,1035
Whse_S,Product_0214,18877,1352
Whse_S,Product_0215,37917,1245
Whse_S,Product_0219,10970,2017
Whse_S,Product_0225,21533,1074
Whse_S,Product_0226,4126,1488
Whse_S,Product_0227,21944,1219
Whse_S,Product_0229,6009,1207
Whse_S,Product_0231,21321,795
Whse_S,Product_0250,319808,683
Whse_S,Product_0261,41116,155
Whse_S,Product_0287,3694,1276
Whse_S,Product_0288,36785,1457
Whse_S,Product_0301,18091,257
Whse_S,Product_0304,131678,210
Whse_S,Product_0308,38896,325
Whse_S,Product_0321,5199,647
Whse_S,Product_0325,109179,38
Whse_S,Product_0333,15826,119
Whse_S,Product_0337,72099,32
Whse_S,Product_0342,99375,21
Whse_S,Product_0343,69646,146
Whse_S,Product_0349,56563,146
Whse_S,Product_0352,34540,60
Whse_S,Product_0353,127984,139
Whse_S,Product_0354,18339,41
Whse_S,Product_0366,355045,52823
Whse_S,Product_0368,242238,17849
Whse_S,Product_0371,2336504,12804
Whse_S,Product_0374,45474,17425
Whse_S,Product_0376,102113,12219
Whse_S,Product_0379,30167,17359
Whse_S,Product_0381,56404,20219
Whse_S,Product_0384,75190,7925
Whse_S,Product_0385,266307,16583
Whse_S,Product_0387,111850,25042
Whse_S,Product_0390,113834,23042
Whse_S,Product_0391,38345,6991
Whse_S,Product_0392,63410,10282
Whse_S,Product_0398,174947,34516
Whse_S,Product_0401,69124,34687
Whse_S,Product_0403,91614,22
Whse_S,Product_0404,64759,142
Whse_S,Product_0405,24133,118
Whse_S,Product_0411,95719,43599
Whse_S,Product_0412,14699,89
Whse_S,Product_0432,50841,8
Whse_S,Product_0435,27980,170
Whse_S,Product_0437,260455,654
Whse_S,Product_0438,17021,89
Whse_S,Product_0439,10045,375
Whse_S,Product_0440,181000,16
Whse_S,Product_0443,10597,134
Whse_S,Product_0445,80269,114
Whse_S,Product_0453,2679,119
Whse_S,Product_0455,1000,30
Whse_S,Product_0458,12352,77
Whse_S,Product_0460,67169,84
Whse_S,Product_0463,88848,63
Whse_S,Product_0464,31163,133
Whse_S,Product_0470,64180,23144
Whse_S,Product_0476,6932,1445
Whse_S,Product_0480,115852,5
Whse_S,Product_0486,37246,223
Whse_S,Product_0487,109218,56
Whse_S,Product_0495,2684,111
Whse_S,Product_0496,154032,50
Whse_S,Product_0505,87192,62
Whse_S,Product_0508,91448,30
Whse_S,Product_0511,133600,136
Whse_S,Product_0512,37521,91
Whse_S,Product_0514,5664,680
Whse_S,Product_0515,21001,44
Whse_S,Product_0516,20762,31
Whse_S,Product_0517,145110,105
Whse_S,Product_0518,132492,18
Whse_S,Product_0519,412762,11
Whse_S,Product_0520,38148,23
Whse_S,Product_0521,84495,20
Whse_S,Product_0522,47054,228
Whse_S,Product_0523,25763,193
Whse_S,Product_0524,14888,160
Whse_S,Product_0525,61577,15
Whse_S,Product_0526,30724,15
Whse_S,Product_0527,26201,5
Whse_S,Product_0528,167878,6
Whse_S,Product_0529,163241,60
Whse_S,Product_0530,689330,50
Whse_S,Product_0531,36180,27
Whse_S,Product_0532,29447,529
Whse_S,Product_0533,520972,58
Whse_S,Product_0534,122435,111
Whse_S,Product_0535,182408,161
Whse_S,Product_0536,42497,10
Whse_S,Product_0537,222316,18
Whse_S,Product_0538,37133,52
Whse_S,Product_0541,33605,60
Whse_S,Product_0543,91371,271
Whse_S,Product_0544,69217,32
Whse_S,Product_0549,79972,1464
